STT,Loại,ID,Tên cột,Nội dung
140,Image,"IMAGE37","image_37",""
141,Image,"IMAGE38","image_38",""
142,Text,"HEADLINE131","headline_131","2025"
143,Text,"SECTION6","text_section6","2025"
144,Text,"BUTTON6","view_button","XEM TRÊN GOOGLE MAP"
145,Text,"BUTTON_TEXT6","view_button_2","XEM TRÊN GOOGLE MAP"
146,Text,"GROUP83","view_button_3","XEM TRÊN GOOGLE MAP"
147,Text,"HEADLINE132","view_button_4","XEM TRÊN GOOGLE MAP"
148,Text,"HEADLINE133","bride_family_9","Tại Tư Gia Nhà Gái"
149,Text,"HTML_CODE1","event_year_2","Xóm Nam Cường, Văn Hải,"
150,Text,"BUTTON32","view_button_5","XEM TRÊN GOOGLE MAP"
151,Text,"BUTTON_TEXT32","view_button_6","XEM TRÊN GOOGLE MAP"
152,Text,"GROUP86","view_button_7","XEM TRÊN GOOGLE MAP"
153,Text,"HEADLINE134","view_button_8","XEM TRÊN GOOGLE MAP"
154,Text,"HEADLINE135","groom_family_6","Tại Tư Gia Nhà Trai"
155,Text,"HTML_CODE2","text_html_code2","Tổ Dân Phố Tân Mỹ,"
156,Image,"IMAGE11","image_11",""
157,Image,"IMAGE13","image_13",""
158,Image,"IMAGE14","image_14",""
159,Image,"IMAGE15","image_15",""
160,Image,"IMAGE16","image_16",""
161,Image,"IMAGE17","image_17",""
162,Image,"IMAGE18","image_18",""
163,Image,"IMAGE19","image_19",""
164,Image,"IMAGE20","image_20",""
165,Image,"IMAGE21","image_21",""
166,Text,"GROUP56","view_button_9","XEM THÊM"
167,Text,"HEADLINE99","view_button_10","XEM THÊM"
168,Text,"SHAPE29","view_button_11","XEM THÊM"
169,Text,"LINE15","album_title","Album hình cưới"
170,Text,"HEADLINE64","album_title_2","Album hình cưới"
171,Image,"IMAGE42","image_42",""
172,Image,"IMAGE22","image_22",""
173,Text,"BOX5","text_box5","Rất hân hạnh được đón tiếp!"
174,Text,"HEADLINE69","headline_69","Rất hân hạnh được đón tiếp!"
175,Text,"HEADLINE136","headline_136","Rất hân hạnh được đón tiếp!"
176,Text,"GROUP93","text_group93","Thank you!"
177,Text,"PARAGRAPH102","weekday_6","Bản quyền thuộc Aurora - Thiệp Cưới Online"
178,Text,"HEADLINE79","and_text_3","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
179,Text,"HEADLINE80","and_text_4","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
180,Text,"POPUP4","text_popup4","Thank You"
181,Text,"GROUP91","text_group91","Thank You"
182,Text,"HEADLINE141","headline_141","Hộp mừng cưới"
183,Text,"GROUP92","text_group92","Hộp mừng cưới"
184,Text,"BOX42","text_box42","Hộp mừng cưới"
185,Text,"BUTTON36","button_36","Hộp mừng cưới"
186,Text,"BUTTON_TEXT36","button_36_2","Tải ảnh QR"
187,Text,"BUTTON37","button_37","Tải ảnh QR"
188,Text,"BUTTON_TEXT37","button_37_2","Coppy STK"
189,Text,"HEADLINE142","headline_142","Coppy STK"
190,Image,"IMAGE41","image_41",""
191,Text,"PARAGRAPH104","send_button_5","Cảm ơn bạn rất nhiều vì đã gửi những lời chúc mừng tốt đẹp nhất đến đám cưới của chúng mình!"
192,Text,"FORM6","send_button_6","Gửi lời chúc"
193,Text,"687876ba227d8a0013a24db6","send_button_7","Gửi lời chúc"
194,Text,"BUTTON41","send_button_8","Gửi lời chúc"
195,Text,"BUTTON_TEXT41","send_button_9","Gửi lời chúc"
196,Text,"FORM_ITEM21","send_button_10","Gửi lời chúc"
197,Text,"FORM_ITEM22","text_form_item22",""
198,Text,"FORM_ITEM23","groom_name_3","Bạn Cô Dâu Chú Rể"
199,Text,"HEADLINE145","groom_name_4","Bạn chú Rể"
200,Text,"POPUP6","send_button_11","Gửi Lời Chúc Mừng"
201,Image,"GALLERY1","gallery_1",""
202,Text,"POPUP8","text_popup8","Hộp mừng cưới"
203,Text,"GROUP88","text_group88","Hộp mừng cưới"
204,Text,"HEADLINE127","headline_127","Hộp mừng cưới"
205,Text,"GROUP74","text_group74","Hộp mừng cưới"
206,Text,"BOX36","text_box36","Hộp mừng cưới"
207,Text,"BUTTON30","button_30","Hộp mừng cưới"
208,Text,"BUTTON_TEXT30","button_30_2","Tải ảnh QR"
209,Text,"BUTTON31","button_31","Tải ảnh QR"
210,Text,"BUTTON_TEXT31","button_31_2","Coppy STK"
211,Text,"HEADLINE130","headline_130","Coppy STK"
212,Image,"IMAGE34","image_34",""
213,Text,"PARAGRAPH101","confirm_button_11","Xác nhận tham dự đám cưới của Nguyên &amp; Trang"
214,Text,"FORM4","confirm_button_12","Xác nhận tham dự đám cưới của Nguyên &amp; Trang"
215,Text,"687876a9227d8a0013a24b96","confirm_button_13","Xác nhận tham dự đám cưới của Nguyên &amp; Trang"
216,Text,"BUTTON33","confirm_button_14","Xác nhận"
217,Text,"BUTTON_TEXT33","confirm_button_15","Xác nhận"
218,Text,"FORM_ITEM12","confirm_button_16","Xác nhận"
219,Text,"FORM_ITEM13","text_form_item13",""
220,Text,"FORM_ITEM14","text_form_item14",""
221,Text,"FORM_ITEM15","text_form_item15","Có, tôi sẽ đến"
222,Text,"FORM_ITEM16","text_form_item16","Xin lỗi, tôi bận mất rồi"
223,Text,"FORM_ITEM17","bride_family_10","Tiệc Cưới nhà Gái"
224,Text,"HEADLINE138","headline_138","3 Người"
225,Text,"backdrop-popup","confirm_button_17","Xác Nhận Tham Dự"
226,Text,"backdrop-dropbox","confirm_button_18","Xác Nhận Tham Dự"
227,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
228,Text,"mask0_427_34","text_mask0_427_34",""
229,Text,"mask1_427_34","text_mask1_427_34",""
230,Text,"mask2_427_34","text_mask2_427_34",""
231,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
232,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
233,Text,"GROUP78","text_group78","25134"
234,Text,"GROUP77","text_group77","1161291078"
235,Text,"GROUP76","text_group76","19131415161718"
236,Text,"GROUP75","text_group75","20212223242526"
237,Text,"GROUP80","text_group80","2728293031"
238,Text,"GROUP84","bride_family_11","XEM TRÊN GOOGLE MAPTại Tư Gia Nhà GáiXóm Nam Cường, Văn Hải,Kim Sơn, Ninh Bình"
239,Text,"GROUP85","groom_family_7","XEM TRÊN GOOGLE MAPTại Tư Gia Nhà TraiTổ Dân Phố Tân Mỹ,Tiền Phong, Bắc Ninh"
240,Text,"SECTION7","album_title_3","XEM THÊMAlbum hình cưới"
241,Text,"SECTION8","weekday_7","Rất hân hạnh được đón tiếp!Thank you!Bản quyền thuộc Aurora - Thiệp Cưới Online"
242,Text,"SECTION_POPUP","bride_name_5","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!Thank YouHộp mừng cướiTải ảnh QRCoppy STKMỪNG CƯỚI ĐẾNCÔ DÂUCảm ơn bạn rất nhiều vì đã gửi những lời chúc mừng ..."
243,Text,"POPUP3","and_text_5","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!Thank You"
244,Text,"POPUP5","groom_name_5","Cảm ơn bạn rất nhiều vì đã gửi những lời chúc mừng tốt đẹp nhất đến đám cưới của chúng mình!Gửi lời chúcBạn Cô Dâu Chú RểBạn cô DâuBạn chú RểBạn Dâu RểGửi Lời Chúc Mừng"
245,Text,"GROUP96","groom_name_6","Cảm ơn bạn rất nhiều vì đã gửi những lời chúc mừng tốt đẹp nhất đến đám cưới của chúng mình!Gửi lời chúcBạn Cô Dâu Chú RểBạn cô DâuBạn chú RểBạn Dâu RểGửi Lời Chúc Mừng"
246,Text,"GROUP97","groom_name_7","Gửi lời chúcBạn Cô Dâu Chú RểBạn cô DâuBạn chú RểBạn Dâu Rể"
247,Text,"POPUP9","groom_family_8","Xác nhận tham dự đám cưới của Nguyên & TrangĐiều này giúp chúng tôi đón tiếp các bạn chu đáo và đầy đủ hơn. Xin cảm ơn !!!Xác nhậnCó, tôi sẽ đếnXin lỗi, tôi bận mất rồiNơi tham dựTiệc Cưới nhà TraiTiệ..."
248,Text,"GROUP87","groom_family_9","Xác nhận tham dự đám cưới của Nguyên & TrangĐiều này giúp chúng tôi đón tiếp các bạn chu đáo và đầy đủ hơn. Xin cảm ơn !!!Xác nhậnCó, tôi sẽ đếnXin lỗi, tôi bận mất rồiNơi tham dựTiệc Cưới nhà TraiTiệ..."
249,Text,"IMAGE2","text_image2","Đinh Nguyên &amp; Thùy Trang"
250,Text,"IMAGE38","text_image38","2025"
251,Text,"LINE28","text_line28","2"
252,Text,"BOX43","weekday_8","Bản quyền thuộc Aurora - Thiệp Cưới Online"
253,Image,"SECTION1","image_SECTION1",""
254,Image,"GROUP67","image_GROUP67",""
255,Image,"PARAGRAPH96","image_PARAGRAPH96",""
256,Image,"PARAGRAPH5","image_PARAGRAPH5",""
257,Image,"LINE36","image_LINE36",""
258,Image,"SECTION7","image_SECTION7",""
259,Image,"HEADLINE64","image_HEADLINE64",""
260,Image,"SECTION8","image_SECTION8",""
261,Image,"HEADLINE142","image_HEADLINE142",""
262,Image,"HEADLINE130","image_HEADLINE130",""
263,Image,"rBkXlkYKZr","image_rBkXlkYKZr",""
264,Gallery,"GALLERY1","gallery1",""
