STT,Loại,ID,Tên cột,Nội dung
155,Text,"PARAGRAPH11","text_11","5:30"
156,Image,"IMAGE38","image_38",""
157,Image,"IMAGE39","image_39",""
158,Text,"PARAGRAPH12","text_12","7:30"
159,Image,"IMAGE40","image_40",""
160,Image,"IMAGE41","image_41",""
161,Text,"PARAGRAPH13","text_13","8:30"
162,Image,"IMAGE42","image_42",""
163,Image,"IMAGE43","image_43",""
164,Text,"PARAGRAPH14","text_14","10:00"
165,Image,"IMAGE44","image_44",""
166,Image,"IMAGE45","image_45",""
167,Text,"GROUP27","send_button","Gửi Lời Chúc"
168,Text,"FORM3","send_button_2","Gửi Lời Chúc"
169,Text,"687876a9227d8a0013a24b96","send_button_3","Gửi Lời Chúc"
170,Text,"BUTTON3","send_button_4","Gửi Lời Chúc"
171,Text,"BUTTON_TEXT3","send_button_5","Gửi Lời Chúc"
172,Text,"FORM_ITEM6","send_button_6","Gửi Lời Chúc"
173,Text,"FORM_ITEM7","text_form_item7",""
174,Text,"FORM_ITEM8","text_form_item8",""
175,Text,"FORM_ITEM9","text_form_item9","Có, tôi sẽ đến"
176,Text,"HEADLINE93","headline_93","Có, tôi sẽ đến"
177,Text,"HEADLINE94","event_year_6","Tên của Quý khách* - Your name"
178,Text,"HEADLINE95","event_year_7","Tên của Quý khách* - Your name"
179,Text,"HEADLINE96","headline_96","Số điện thoại - Phone number"
180,Text,"GROUP48","text_group48","Bạn sẽ tham gia - Will you attend?"
181,Text,"PARAGRAPH15","text_15","Bạn sẽ tham gia - Will you attend?"
182,Text,"PARAGRAPH16","and_text","Bạn sẽ tham dự cùng Long và Thảo..."
183,Text,"BOX7","text_box7","Hộp Mừng Cưới"
184,Text,"BOX8","text_box8","Hộp Mừng Cưới"
185,Image,"IMAGE70","image_70",""
186,Text,"HEADLINE176","headline_176","Hộp Mừng Cưới"
187,Text,"HEADLINE177","headline_177","Hộp Mừng Cưới"
188,Text,"HEADLINE178","headline_178","Hộp Mừng Cưới"
189,Text,"HEADLINE179","headline_179","Hoàng Long"
190,Text,"HEADLINE180","headline_180","123456789"
191,Image,"IMAGE71","image_71",""
192,Text,"GROUP31","text_group31","Hoàng Long &amp; Thanh Thảo"
193,Image,"IMAGE49","image_49",""
194,Text,"BOX5","text_box5","Hoàng Long &amp; Thanh Thảo"
195,Text,"HEADLINE106","headline_106","Hoàng Long &amp; Thanh Thảo"
196,Text,"HEADLINE107","headline_107","Hoàng Long &amp; Thanh Thảo"
197,Text,"GROUP53","text_group53","- Happy Wedding -&nbsp;"
198,Text,"PARAGRAPH21","weekday_7","Bản quyền thuộc Aurora - Thiệp Cưới Online"
199,Image,"GALLERY1","gallery_1",""
200,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
201,Text,"mask0_427_34","text_mask0_427_34",""
202,Text,"mask1_427_34","text_mask1_427_34",""
203,Text,"mask2_427_34","text_mask2_427_34",""
204,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
205,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
206,Text,"SECTION1","save_text_6","SAVE OUR DATEHoàng LongThanh Thảo"
207,Text,"GROUP36","save_text_7","SAVE OUR DATEHoàng LongThanh Thảo"
208,Text,"GROUP54","save_text_8","Saveourdate"
209,Text,"GROUP61","marriage_ceremony","TRÂN TRỌNG KÍNH MỜIQuý KháchĐẾN DỰ LỄ THÀNH HÔN CỦA GIA ĐÌNH CHÚNG TÔI!"
210,Text,"GROUP62","groom_family_5","CAPELLA PARKVIEW 33ĐẶNG VĂN SÂM, PHƯỜNG 9,PHÚ NHUẬN, TP.HCMXem bản đồCHỦ NHẬT, NGÀY 20THÁNG 10 NĂM 2025Mừng cướiTiệc Cưới Nhà Trai"
211,Text,"GROUP42","bride_name_5","Cô dâu Thanh ThảoCô dâu mới xinh xắn của chúng ta - cô dâu Thanh Thảo với tính cách điềm tĩnh và nhẹ nhàng. Với Thảo, trước khi quen Long, Thảo là một rất thích sự tự lập, không bao giờ thích sự dựa d..."
212,Text,"GROUP43","groom_name_7","Chú rể Hoàng Long khi gặp Thảo còn khá bộc trực, thẳng thắn và đôi chút trẻ con, nên không ít lần làm Thảo giận. Nhưng chính những điều đó đã giúp Long dần trưởng thành và điềm đạm hơn. Với Long, Thảo..."
213,Text,"SECTION12","event_date_9","""We keep this love in a photograph""Anh đã chờ em rất lâu, chờ những ngày ta cùng trưởng thành, cùng đi qua buồn vui, để hôm nay được nắm tay em trong giờ phút trọng đại này. Mọi chờ đợi đều xứng đáng,..."
214,Text,"GROUP72","love_text_2","""We keep this love in a photograph"""
215,Text,"GROUP23","text_group23","5:30Đón tiếp khách mời"
216,Text,"GROUP24","text_group24","7:30Cử hành hôn lễ(đọc lời thề, trao nhẫn)"
217,Text,"GROUP25","text_group25","8:30Khai tiệc"
218,Text,"GROUP26","text_group26","10:00Wedding party"
219,Text,"SECTION8","event_year_8","Gửi Lời ChúcCó, tôi sẽ đếnXin lỗi, tôi bận mất rồiTên của Quý khách* - Your nameSố điện thoại - Phone numberGửi những lời chúc - Send wishesBạn sẽ tham gia - Will you attend?Bạn sẽ tham dự cùng Long v..."
220,Text,"SECTION13","groom_name_8","Hộp Mừng CướiTới chú rểHoàng Long123456789Tới cô dâuThanh Thảo123456789"
221,Text,"SECTION10","weekday_8","Hoàng Long & Thanh Thảo- Happy Wedding -Bản quyền thuộc Aurora - Thiệp Cưới Online"
222,Text,"IMAGE51","save_text_9","Save"
223,Text,"IMAGE54","text_image54","Hôn Lễ"
224,Text,"IMAGE11","text_image11","Long &amp; Thảo"
225,Text,"IMAGE24","text_image24","2016"
226,Text,"IMAGE35","text_image35","Chương trình"
227,Text,"IMAGE70","text_image70","Hộp Mừng Cưới"
228,Text,"IMAGE1","save_text_10","SAVE OUR DATE"
229,Text,"IMAGE66","love_text_3","""We keep this love in a photograph"""
230,Text,"LINE22","event_date_10","Anh đã chờ em rất lâu, chờ những ngày ta cùng trưởng thành, cùng đi qua buồn vui, để hôm nay được nắm tay em trong giờ phút trọng đại này. Mọi chờ đợi đều xứng đáng, vì cuối cùng anh đã có em – người ..."
231,Image,"SECTION1","image_SECTION1",""
232,Image,"PARAGRAPH1","image_PARAGRAPH1",""
233,Image,"SECTION11","image_SECTION11",""
234,Image,"GROUP54","image_GROUP54",""
235,Image,"HEADLINE114","image_HEADLINE114",""
236,Image,"HEADLINE153","image_HEADLINE153",""
237,Image,"HEADLINE163","image_HEADLINE163",""
238,Image,"GROUP63","image_GROUP63",""
239,Image,"GROUP65","image_GROUP65",""
240,Image,"GROUP68","image_GROUP68",""
241,Image,"GROUP70","image_GROUP70",""
242,Image,"SECTION3","image_SECTION3",""
243,Image,"GROUP42","image_GROUP42",""
244,Image,"GROUP35","image_GROUP35",""
245,Image,"GROUP44","image_GROUP44",""
246,Image,"SECTION12","image_SECTION12",""
247,Image,"GROUP73","image_GROUP73",""
248,Image,"LINE18","image_LINE18",""
249,Image,"SECTION7","image_SECTION7",""
250,Image,"HEADLINE92","image_HEADLINE92",""
251,Image,"LINE13","image_LINE13",""
252,Image,"PARAGRAPH11","image_PARAGRAPH11",""
253,Image,"GROUP24","image_GROUP24",""
254,Image,"PARAGRAPH12","image_PARAGRAPH12",""
255,Image,"GROUP25","image_GROUP25",""
256,Image,"PARAGRAPH13","image_PARAGRAPH13",""
257,Image,"GROUP26","image_GROUP26",""
258,Image,"PARAGRAPH14","image_PARAGRAPH14",""
259,Image,"BOX7","image_BOX7",""
260,Image,"HEADLINE180","image_HEADLINE180",""
261,Image,"SECTION10","image_SECTION10",""
262,Image,"hUKlzaUGme","image_hUKlzaUGme",""
263,Gallery,"GALLERY1","gallery1",""
