STT,Loại,ID,Tên cột,Nội dung
136,Text,"HEADLINE95","weekday_9","Thứ 4"
137,Text,"HEADLINE96","weekday_10","Thứ 5"
138,Text,"HEADLINE97","weekday_11","Thứ 6"
139,Text,"PARAGRAPH68","weekday_12","Thứ 7"
140,Text,"PARAGRAPH69","text_69",""
141,Text,"PARAGRAPH70","text_70",""
142,Text,"PARAGRAPH71","text_71",""
143,Text,"PARAGRAPH72","text_72",""
144,Text,"PARAGRAPH73","text_73",""
145,Text,"PARAGRAPH74","text_74",""
146,Text,"PARAGRAPH75","text_75",""
147,Text,"PARAGRAPH76","text_76",""
148,Text,"PARAGRAPH77","text_77",""
149,Text,"PARAGRAPH78","text_78",""
150,Text,"PARAGRAPH79","text_79",""
151,Text,"PARAGRAPH80","text_80",""
152,Text,"PARAGRAPH81","text_81",""
153,Text,"PARAGRAPH82","text_82",""
154,Text,"PARAGRAPH83","text_83",""
155,Text,"PARAGRAPH84","text_84",""
156,Text,"PARAGRAPH85","text_85",""
157,Text,"PARAGRAPH86","text_86",""
158,Text,"PARAGRAPH87","text_87","Lịch cưới chúng mình"
159,Text,"LINE18","text_line18","Lịch cưới chúng mình"
160,Text,"PARAGRAPH88","text_88","Lịch cưới chúng mình"
161,Text,"HEADLINE98","headline_98","Lịch cưới chúng mình"
162,Text,"GROUP53","text_group53","Lịch cưới chúng mình"
163,Text,"BOX26","text_box26","Lịch cưới chúng mình"
164,Text,"GROUP54","text_group54",""
165,Text,"COUNTDOWN4","text_countdown4",""
166,Text,"COUNTDOWN_ITEM13","text_countdown_item13",""
167,Text,"COUNTDOWN_ITEM14","text_countdown_item14",""
168,Text,"COUNTDOWN_ITEM15","event_date_20","Ngày"
169,Text,"COUNTDOWN_ITEM16","event_date_21","Ngày"
170,Text,"PARAGRAPH89","event_date_22","Ngày"
171,Text,"PARAGRAPH90","event_date_23","Ngày"
172,Text,"PARAGRAPH91","event_date_24","Ngày"
173,Text,"PARAGRAPH92","event_time_3","Giờ"
174,Text,"PARAGRAPH93","text_93","Phút"
175,Text,"SECTION6","venue_name","Địa điểm tổ chức"
176,Text,"GROUP32","venue_name_2","Địa điểm tổ chức"
177,Text,"BOX4","venue_name_3","Địa điểm tổ chức"
178,Text,"HEADLINE53","venue_name_4","Địa điểm tổ chức"
179,Text,"GROUP16","venue_name_5","Địa điểm tổ chức"
180,Text,"SHAPE7","venue_name_6","Địa điểm tổ chức"
181,Text,"GROUP17","groom_family_8","Nhà Trai"
182,Text,"SHAPE9","groom_family_9","Nhà Trai"
183,Text,"HEADLINE56","groom_family_10","Nhà Trai"
184,Text,"HEADLINE57","groom_family_11","Nhà Trai"
185,Text,"BUTTON6","button_6","Khu 1, Xã Sơn Cương, Thanh Ba, Phú Thọ"
186,Text,"BUTTON_TEXT6","view_button","Xem Chỉ Đường"
187,Text,"GROUP18","view_button_2","Xem Chỉ Đường"
188,Text,"SHAPE10","view_button_3","Xem Chỉ Đường"
189,Text,"HEADLINE58","bride_family_10","Nhà Gái"
190,Text,"HEADLINE59","bride_family_11","Nhà Gái"
191,Text,"BUTTON7","button_7","Xóm Láu Ráy, Xã Bình Sơn, Kim Bôi, Hòa Bình"
192,Text,"BUTTON_TEXT7","view_button_4","Xem Chỉ Đường"
193,Text,"LINE14","view_button_5","Xem Chỉ Đường"
194,Text,"HEADLINE63","headline_63","Tường Vi"
195,Text,"HEADLINE62","headline_62","Tường Vi"
196,Text,"BUTTON8","button_8","Quốc Hưng"
197,Text,"BUTTON_TEXT8","send_button_7","GỬI LỜI CHÚC MỪNG CƯỚI"
198,Text,"SECTION7","send_button_8","GỬI LỜI CHÚC MỪNG CƯỚI"
199,Text,"GROUP33","send_button_9","GỬI LỜI CHÚC MỪNG CƯỚI"
200,Text,"LINE15","album_title","Album ảnh cưới"
201,Text,"HEADLINE64","album_title_2","Album ảnh cưới"
202,Text,"PARAGRAPH43","album_title_3","Album ảnh cưới"
203,Image,"IMAGE11","image_11",""
204,Image,"IMAGE13","image_13",""
205,Image,"IMAGE14","image_14",""
206,Image,"IMAGE15","image_15",""
207,Image,"IMAGE16","image_16",""
208,Image,"IMAGE17","image_17",""
209,Image,"IMAGE18","image_18",""
210,Image,"IMAGE19","image_19",""
211,Image,"IMAGE20","image_20",""
212,Image,"IMAGE21","image_21",""
213,Text,"GROUP56","view_button_6","XEM THÊM"
214,Text,"HEADLINE99","view_button_7","XEM THÊM"
215,Text,"SHAPE29","view_button_8","XEM THÊM"
216,Image,"IMAGE22","image_22",""
217,Text,"GROUP31","text_group31","Rất hân hạnh được đón tiếp!"
218,Text,"BOX5","text_box5","Rất hân hạnh được đón tiếp!"
219,Image,"IMAGE25","image_25",""
220,Text,"HEADLINE69","headline_69","Rất hân hạnh được đón tiếp!"
221,Text,"SECTION_POPUP","text_section_popup","Rất hân hạnh được đón tiếp!"
222,Text,"POPUP1","confirm_button_5","Xác Nhận Tham Dự"
223,Text,"GROUP41","confirm_button_6","Xác Nhận Tham Dự"
224,Text,"BOX21","confirm_button_7","Xác Nhận Tham Dự"
225,Text,"GROUP42","confirm_button_8","Xác Nhận Tham Dự"
226,Text,"HEADLINE74","confirm_button_9","Xác Nhận Tham Dự"
227,Text,"SHAPE24","confirm_button_10","Xác Nhận Tham Dự"
228,Text,"PARAGRAPH53","confirm_button_11","Xác nhận tham dự đám cưới của Hưng &amp; Vi"
229,Text,"FORM2","confirm_button_12","Xác nhận tham dự đám cưới của Hưng &amp; Vi"
230,Text,"687876a9227d8a0013a24b96","confirm_button_13","Xác nhận tham dự đám cưới của Hưng &amp; Vi"
231,Text,"BUTTON9","confirm_button_14","Xác nhận"
232,Text,"BUTTON_TEXT9","confirm_button_15","Xác nhận"
233,Text,"FORM_ITEM2","confirm_button_16","Xác nhận"
234,Text,"FORM_ITEM3","text_form_item3",""
235,Text,"FORM_ITEM4","text_form_item4",""
236,Text,"FORM_ITEM5","text_form_item5","Có, tôi sẽ đến"
237,Text,"FORM_ITEM6","text_form_item6","Xin lỗi, tôi bận mất rồi"
238,Text,"FORM_ITEM7","bride_family_12","Tiệc Cưới nhà Gái"
239,Text,"HEADLINE79","and_text","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
240,Text,"HEADLINE80","and_text_2","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
241,Text,"POPUP4","text_popup4","Thank You"
242,Text,"HEADLINE81","headline_81","Thank You"
243,Text,"PARAGRAPH54","text_54","Hộp mừng cưới"
244,Text,"GROUP48","text_group48","Cảm ơn tất cả các tình cảm mà các em, các bạn, các anh các chị đã dành cho Hưng &amp; Vi"
245,Text,"BOX24","text_box24","Tải ảnh QR"
246,Text,"BUTTON12","button_12","Tải ảnh QR"
247,Text,"BUTTON_TEXT12","button_12_2","Tải ảnh QR"
248,Text,"BUTTON13","button_13","Tải ảnh QR"
249,Text,"BUTTON_TEXT13","button_13_2","Coppy STK"
250,Text,"HEADLINE87","headline_87","Coppy STK"
251,Image,"IMAGE27","image_27",""
252,Text,"FORM3","send_button_10","Gửi lời chúc cho Dâu Rể"
253,Text,"BUTTON14","send_button_11","Gửi lời chúc cho Dâu Rể"
254,Text,"BUTTON_TEXT14","send_button_12","Gửi lời chúc cho Dâu Rể"
255,Text,"FORM_ITEM8","send_button_13","Gửi lời chúc cho Dâu Rể"
256,Text,"FORM_ITEM9","text_form_item9",""
257,Text,"FORM_ITEM10","groom_name_3","Bạn Cô Dâu Chú Rể"
258,Text,"FORM_ITEM11","groom_name_4","Bạn Cô Dâu Chú Rể"
259,Text,"PARAGRAPH56","view_button_9","Xem tất cả lời chúc của mọi người"
260,Text,"HEADLINE89","send_button_14","Gửi lời chúc mừng cho"
261,Text,"POPUP6","send_button_15","Gửi lời chúc mừng cho"
262,Image,"GALLERY1","gallery_1",""
263,Text,"POPUP7","text_popup7","Hộp mừng cưới"
264,Text,"HEADLINE100","headline_100","Hộp mừng cưới"
265,Text,"PARAGRAPH94","text_94","Hộp mừng cưới"
266,Text,"BUTTON19","button_19","Tải ảnh QR"
267,Text,"BUTTON_TEXT19","button_19_2","Tải ảnh QR"
268,Text,"BUTTON20","button_20","Tải ảnh QR"
269,Text,"BUTTON_TEXT20","button_20_2","Tải ảnh QR"
270,Text,"HEADLINE107","headline_107","Copy STK"
271,Image,"IMAGE30","image_30",""
272,Text,"BUTTON21","button_21","Tải ảnh QR"
273,Text,"BUTTON_TEXT21","button_21_2","Tải ảnh QR"
274,Text,"BUTTON22","button_22","Tải ảnh QR"
275,Text,"BUTTON_TEXT22","button_22_2","Tải ảnh QR"
276,Text,"HEADLINE108","headline_108","Copy STK"
277,Image,"IMAGE31","image_31",""
278,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
279,Text,"mask0_427_34","text_mask0_427_34",""
280,Text,"mask1_427_34","text_mask1_427_34",""
281,Text,"mask2_427_34","text_mask2_427_34",""
282,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
283,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
284,Text,"SECTION2","groom_name_5","“Hôn nhân là chuyện cả đời,Yêu người vừa ý, cưới người mình thương""NHÀ TRAIKhu 1, Xã Sơn Cương,Thanh Ba, Phú ThọNHÀ GÁIXóm Láu Ráy, Xã Bình Sơn,Kim Bôi, Hòa BìnhChú RểQuốc HưngCô DâuTường Vi"
285,Text,"SECTION10","event_date_25","122149815121613Tháng 6/2025Thứ 2Thứ 3Thứ 4Thứ 5Thứ 6Thứ 7CN234567101117181920212324252627282930Lịch cưới chúng mình00084352NgàyGiờPhútGiây10:30 Thứ Năm, Ngày 05/06/2025(Tức ngày 10/05 Ất Tỵ)"
286,Text,"GROUP52","event_month_6","122149815121613Tháng 6/2025Thứ 2Thứ 3Thứ 4Thứ 5Thứ 6Thứ 7CN234567101117181920212324252627282930"
287,Text,"SECTION8","text_section8","Rất hân hạnh được đón tiếp!"
288,Text,"POPUP3","and_text_3","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!Thank You"
289,Text,"GROUP47","groom_name_6","Tải ảnh QRCoppy STKMỪNG CƯỚI ĐẾNCÔ DÂU & CHÚ RỂ"
290,Text,"POPUP5","groom_name_7","Gửi lời chúc cho Dâu RểBạn Cô Dâu Chú RểBạn cô DâuBạn chú RểBạn Dâu RểLời chúc gợi ý sẵnChúc mừng hạnh phúc! Chúc hai bạn trăm năm hạnh phúc!Happy Wedding, chúc 2 vk ck trăm năm hạnh phúc, sớm sinh qu..."
291,Text,"GROUP49","groom_name_8","Gửi lời chúc cho Dâu RểBạn Cô Dâu Chú RểBạn cô DâuBạn chú RểBạn Dâu RểLời chúc gợi ý sẵnChúc mừng hạnh phúc! Chúc hai bạn trăm năm hạnh phúc!Happy Wedding, chúc 2 vk ck trăm năm hạnh phúc, sớm sinh qu..."
292,Text,"GROUP50","groom_name_9","Gửi lời chúc cho Dâu RểBạn Cô Dâu Chú RểBạn cô DâuBạn chú RểBạn Dâu RểLời chúc gợi ý sẵnChúc mừng hạnh phúc! Chúc hai bạn trăm năm hạnh phúc!Happy Wedding, chúc 2 vk ck trăm năm hạnh phúc, sớm sinh qu..."
293,Text,"GROUP51","view_button_10","Xem tất cả lời chúc của mọi người"
294,Text,"GROUP61","groom_name_10","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂUTải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
295,Text,"GROUP62","bride_name_3","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
296,Text,"GROUP63","bride_name_4","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
297,Text,"GROUP64","groom_name_11","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
298,Text,"GROUP65","groom_name_12","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
299,Text,"IMAGE2","text_image2","Quốc Hưng &amp; Tường Vi"
300,Text,"IMAGE25","text_image25","Rất hân hạnh được đón tiếp!"
301,Image,"SECTION1","image_SECTION1",""
302,Image,"PARAGRAPH5","image_PARAGRAPH5",""
303,Image,"PARAGRAPH43","image_PARAGRAPH43",""
304,Image,"SECTION8","image_SECTION8",""
305,Image,"GROUP31","image_GROUP31",""
306,Image,"HEADLINE87","image_HEADLINE87",""
307,Image,"HEADLINE107","image_HEADLINE107",""
308,Image,"HEADLINE108","image_HEADLINE108",""
309,Image,"ETKcvYjYkt","image_ETKcvYjYkt",""
310,Gallery,"GALLERY1","gallery1",""
