STT,Loại,ID,Tên cột,Nội dung
133,Text,"PARAGRAPH33","text_33","Họ Tên:"
134,Text,"PARAGRAPH34","text_34","Họ Tên:"
135,Text,"PARAGRAPH35","text_35","Họ Tên:"
136,Text,"PARAGRAPH36","text_36","Bạn sẽ đến chứ?"
137,Text,"PARAGRAPH37","text_37","Bạn sẽ tham dự bữa tiệc nào?"
138,Image,"IMAGE53","image_53",""
139,Text,"PARAGRAPH40","groom_name_6","GỬI LỜI CHÚC TỚI CÔ DÂU &amp; CHÚ RỂ"
140,Text,"PARAGRAPH41","groom_name_7","GỬI LỜI CHÚC TỚI CÔ DÂU &amp; CHÚ RỂ"
141,Text,"GROUP61","text_group61","Sự hiện diện của bạn là niềm vinh hạnh của chúng tôi!"
142,Text,"GROUP62","text_group62","Sự hiện diện của bạn là niềm vinh hạnh của chúng tôi!"
143,Text,"PARAGRAPH42","groom_name_8","CHÚ RỂ"
144,Text,"PARAGRAPH43","groom_name_9","CHÚ RỂ"
145,Text,"PARAGRAPH44","text_44","- Tên tài khoản:"
146,Text,"PARAGRAPH45","text_45","- STK: 000099999987"
147,Text,"BOX30","text_box30","- Tên ngân hàng:"
148,Text,"GROUP63","bride_name_7","CÔ DÂU"
149,Text,"GROUP64","bride_name_8","CÔ DÂU"
150,Text,"PARAGRAPH46","bride_name_9","CÔ DÂU"
151,Text,"PARAGRAPH47","bride_name_10","CÔ DÂU"
152,Text,"PARAGRAPH48","text_48","- Tên tài khoản:"
153,Text,"PARAGRAPH49","text_49","- STK: 000099999987"
154,Text,"BOX31","text_box31","- Tên ngân hàng:"
155,Text,"LINE20","text_line20","Thanks You!!!"
156,Text,"HEADLINE73","headline_73","Thanks You!!!"
157,Text,"GROUP85","text_group85","Thanks You!!!"
158,Text,"PARAGRAPH54","weekday","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
159,Text,"SECTION_POPUP","weekday_2","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
160,Text,"THIEP","text_thiep","Thiệp mời"
161,Text,"HEADLINE74","headline_74","Thiệp mời"
162,Text,"MUNGCUOI","text_mungcuoi","Thiệp mời"
163,Text,"HEADLINE75","headline_75","Mừng cưới"
164,Text,"LOICHUC","text_loichuc","Mừng cưới"
165,Text,"HEADLINE76","send_button_6","Gửi lời chúc"
166,Text,"XNTD","send_button_7","Gửi lời chúc"
167,Text,"HEADLINE77","confirm_button","Xác nhận tham dự"
168,Text,"POPUP5","confirm_button_2","Xác nhận tham dự"
169,Image,"GALLERY1","gallery_1",""
170,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
171,Text,"mask0_427_34","text_mask0_427_34",""
172,Text,"mask1_427_34","text_mask1_427_34",""
173,Text,"mask2_427_34","text_mask2_427_34",""
174,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
175,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
176,Text,"GROUP54","groom_family_2","10:00 – Ngày 04/9/2025Báo hỷ tại Nhà Trai– Địa chỉ: Hoàn Kiếm, Hà Nội"
177,Text,"GROUP55","bride_family_3","09:00 – Ngày 06/09/2025Báo hỷ tại Nhà GáiĐịa chỉ: Cầu Giấy, Hà Nội"
178,Text,"SECTION15","groom_name_10","GỬI LỜI CHÚC TỚI CÔ DÂU & CHÚ RỂSự hiện diện của bạn là niềm vinh hạnh của chúng tôi!CHÚ RỂ- Tên tài khoản:Nguyễn Thế Anh- STK: 000099999987- Tên ngân hàng:Techcom BankCÔ DÂU- Tên tài khoản:Lê Trần Ma..."
179,Text,"GROUP60","groom_name_11","GỬI LỜI CHÚC TỚI CÔ DÂU & CHÚ RỂSự hiện diện của bạn là niềm vinh hạnh của chúng tôi!"
180,Text,"IMAGE2","invitation_text_4","Trân trọng kính mời!"
181,Text,"IMAGE25","love_text_5","CÂU CHUYỆN TÌNH YÊU"
182,Text,"IMAGE36","album_title_4","ALBUM ẢNH"
183,Text,"IMAGE49","text_image49","SỰ KIỆN"
184,Text,"BOX45","weekday_3","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
185,Image,"SECTION1","image_SECTION1",""
186,Image,"SECTION2","image_SECTION2",""
187,Image,"HEADLINE12","image_HEADLINE12",""
188,Image,"GROUP4","image_GROUP4",""
189,Image,"LINE2","image_LINE2",""
190,Image,"LINE6","image_LINE6",""
191,Image,"SECTION11","image_SECTION11",""
192,Image,"GROUP38","image_GROUP38",""
193,Image,"GROUP36","image_GROUP36",""
194,Image,"GROUP39","image_GROUP39",""
195,Image,"GROUP40","image_GROUP40",""
196,Image,"GROUP44","image_GROUP44",""
197,Image,"GROUP45","image_GROUP45",""
198,Image,"GROUP48","image_GROUP48",""
199,Image,"GROUP49","image_GROUP49",""
200,Image,"SECTION12","image_SECTION12",""
201,Image,"HEADLINE68","image_HEADLINE68",""
202,Image,"GROUP52","image_GROUP52",""
203,Image,"SECTION13","image_SECTION13",""
204,Image,"HEADLINE69","image_HEADLINE69",""
205,Image,"PARAGRAPH29","image_PARAGRAPH29",""
206,Image,"PARAGRAPH32","image_PARAGRAPH32",""
207,Image,"PARAGRAPH37","image_PARAGRAPH37",""
208,Image,"XIvodoMxjs","image_XIvodoMxjs",""
209,Gallery,"GALLERY1","gallery1",""
