STT,Loại,ID,Tên cột,Nội dung
148,Text,"HEADLINE43","headline_43","MỪNG CƯỚI ĐẾN"
149,Text,"BUTTON7","button_7","MỪNG CƯỚI ĐẾN"
150,Text,"BUTTON_TEXT7","button_7_2","MỪNG CƯỚI ĐẾN"
151,Text,"BUTTON8","button_8","Tải ảnh QR"
152,Text,"BUTTON_TEXT8","button_8_2","Tải ảnh QR"
153,Image,"IMAGE35","image_35",""
154,Text,"BUTTON9","button_9","Tải ảnh QR"
155,Text,"BUTTON_TEXT9","button_9_2","Tải ảnh QR"
156,Text,"BUTTON10","button_10","Tải ảnh QR"
157,Text,"BUTTON_TEXT10","button_10_2","Tải ảnh QR"
158,Text,"HEADLINE48","headline_48","Copy STK"
159,Image,"IMAGE36","image_36",""
160,Text,"BUTTON11","button_11","Tải ảnh QR"
161,Text,"BUTTON_TEXT11","button_11_2","Tải ảnh QR"
162,Text,"BUTTON12","button_12","Tải ảnh QR"
163,Text,"BUTTON_TEXT12","button_12_2","Tải ảnh QR"
164,Text,"HEADLINE51","headline_51","Copy STK"
165,Image,"IMAGE37","image_37",""
166,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
167,Text,"mask0_427_34","text_mask0_427_34",""
168,Text,"mask1_427_34","text_mask1_427_34",""
169,Text,"mask2_427_34","text_mask2_427_34",""
170,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
171,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
172,Text,"SECTION2","event_date_6","The Bloom Villa14B Đường Đống Đa, Phường 13,TP. Đà Lạt, Tỉnh Lâm ĐồngVào lúc 16 giờ 00 - Thứ BảyNGÀY 01 THÁNG 10 NĂM 2025Tức Ngày 10 Tháng 08 Âm lịchNHẬT BÌNHMỸ QUỲNHcùngMừng cướiXem chỉ đường"
173,Text,"GROUP20","event_date_7","AND HOW WE MET...Một ngày đẹp trời, chúng mình gặp nhau giữa dòng đời vội vã. Từ những cái nhìn đầu tiên, những nụ cười ấm áp, tình yêu dần nảy nở và trở thành một hành trình đầy cảm xúc. Sau bao ngày..."
174,Text,"SECTION7","view_button_8","XEM THÊM"
175,Text,"SECTION9","weekday_2","Gửi Lời ChúcCó, tôi sẽ đếnXin lỗi, tôi bận mất rồiTên của Quý khách*Số điện thoạiGửi những lời chúc tốt đẹpQuý khách sẽ tham dự chứ?XÁC NHẬN THAM DỰBản quyền thuộc Aurora - Thiệp Cưới Online"
176,Text,"SECTION_POPUP","groom_name","Hộp mừng cướiVợ chồng xin cảm ơn tất cả tình cảm của mọi người ạ ♥MỪNG CƯỚI ĐẾNCHÚ RỂTải ảnh QRCopy STKTải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂUTải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
177,Text,"GROUP36","groom_name_2","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂUTải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
178,Text,"GROUP37","bride_name","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
179,Text,"GROUP38","bride_name_2","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
180,Text,"GROUP39","groom_name_3","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
181,Text,"GROUP40","groom_name_4","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
182,Text,"IMAGE1","save_text_5","SAVE"
183,Text,"IMAGE5","text_image5","our"
184,Image,"SECTION1","image_SECTION1",""
185,Image,"SECTION2","image_SECTION2",""
186,Image,"GROUP3","image_GROUP3",""
187,Image,"SECTION10","image_SECTION10",""
188,Image,"GROUP41","image_GROUP41",""
189,Image,"SECTION3","image_SECTION3",""
190,Image,"SECTION4","image_SECTION4",""
191,Image,"HEADLINE18","image_HEADLINE18",""
192,Image,"GROUP25","image_GROUP25",""
193,Image,"GROUP26","image_GROUP26",""
194,Image,"GROUP27","image_GROUP27",""
195,Image,"HEADLINE21","image_HEADLINE21",""
196,Image,"GROUP4","image_GROUP4",""
197,Image,"GROUP6","image_GROUP6",""
198,Image,"GROUP7","image_GROUP7",""
199,Image,"GROUP8","image_GROUP8",""
200,Image,"SECTION7","image_SECTION7",""
201,Image,"HEADLINE32","image_HEADLINE32",""
202,Image,"HEADLINE36","image_HEADLINE36",""
203,Image,"BUTTON_TEXT8","image_BUTTON_TEXT8",""
204,Image,"HEADLINE48","image_HEADLINE48",""
205,Image,"HEADLINE51","image_HEADLINE51",""
206,Image,"CEswOvvwsX","image_CEswOvvwsX",""
207,Gallery,"GALLERY1","gallery1",""
