STT,Loại,ID,Tên cột,Nội dung
152,Text,"687876a9227d8a0013a24b96","text_687876a9227d8a0013a24b96","Mỗi nhà ga trong hành trình cuộc đời đều có ý nghĩa đặc biệt của nó,"
153,Text,"BUTTON7","confirm_button","Xác Nhận"
154,Text,"BUTTON_TEXT7","confirm_button_2","Xác Nhận"
155,Text,"FORM_ITEM2","confirm_button_3","Xác Nhận"
156,Text,"FORM_ITEM3","confirm_button_4","Xác nhận tham gia"
157,Text,"FORM_ITEM4","confirm_button_5","Xác nhận tham gia"
158,Text,"FORM_ITEM5","bride_name","Khách mời Cô dâu"
159,Text,"FORM_ITEM6","text_form_item6",""
160,Text,"FORM_ITEM7","text_form_item7",""
161,Text,"HEADLINE50","headline_50","Số người tham dự"
162,Image,"IMAGE38","image_38",""
163,Image,"IMAGE39","image_39",""
164,Text,"PARAGRAPH13","weekday_3","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
165,Image,"GALLERY1","gallery_1",""
166,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
167,Text,"mask0_427_34","text_mask0_427_34",""
168,Text,"mask1_427_34","text_mask1_427_34",""
169,Text,"mask2_427_34","text_mask2_427_34",""
170,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
171,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
172,Text,"SECTION9","wedding_party_3","ADUYANHLMAILINH120825Duy AnhMai LinhANDLịch trìnhRước dâuTiệc cướiLàm lễ8:009:3010:30Quý KháchTrân trọng kính mờiĐến dự bữa cơm thân mật chung vui cùng gia đình chúng tôiRiverside PalaceTrung tâm Hội ..."
173,Text,"SECTION4","view_button_4","XEM THÊM"
174,Text,"SECTION5","grandfather_name_2","Chặng đường[12.07.2022]Tỏ Tình & Hẹn HòTôi lấy hết dũng khí Bày tỏ tình cảm và đã thành công. Chúng tôi có quãng thời gian hẹ hò vô cùng nồng nhiệt và nhiều cảm xúc. Thật tuyệt.[01.12.2020]Lần đầu gặp..."
175,Text,"GROUP28","grandfather_name_3","Tỏ Tình & Hẹn HòTôi lấy hết dũng khí Bày tỏ tình cảm và đã thành công. Chúng tôi có quãng thời gian hẹ hò vô cùng nồng nhiệt và nhiều cảm xúc. Thật tuyệt."
176,Text,"GROUP40","bride_name_2","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
177,Text,"GROUP41","groom_name","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
178,Text,"GROUP42","groom_name_2","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
179,Text,"GROUP49","weekday_4","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
180,Text,"IMAGE4","save_text_4","SAVE"
181,Text,"IMAGE46","text_image46","Rước dâu"
182,Text,"IMAGE16","text_image16","Mai Linh"
183,Text,"IMAGE30","text_image30","[12.07.2022]"
184,Text,"IMAGE33","text_image33","18.12.2024"
185,Text,"IMAGE34","text_image34","[12.08.2025]"
186,Text,"BOX15","weekday_5","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
187,Image,"HEADLINE9","image_HEADLINE9",""
188,Image,"BOX2","image_BOX2",""
189,Image,"SECTION9","image_SECTION9",""
190,Image,"BOX16","image_BOX16",""
191,Image,"LINE10","image_LINE10",""
192,Image,"SECTION3","image_SECTION3",""
193,Image,"GROUP19","image_GROUP19",""
194,Image,"BOX5","image_BOX5",""
195,Image,"GROUP20","image_GROUP20",""
196,Image,"BOX6","image_BOX6",""
197,Image,"BOX7","image_BOX7",""
198,Image,"HEADLINE43","image_HEADLINE43",""
199,Image,"BOX8","image_BOX8",""
200,Image,"HEADLINE45","image_HEADLINE45",""
201,Image,"HEADLINE46","image_HEADLINE46",""
202,Image,"HEADLINE50","image_HEADLINE50",""
203,Image,"QdxwEFuYcH","image_QdxwEFuYcH",""
204,Gallery,"GALLERY2","gallery2",""
205,Gallery,"GALLERY1","gallery1",""
