STT,Loại,ID,Tên cột,Nội dung
118,Text,"GROUP16","view_button_4","XEM THÊM"
119,Text,"HEADLINE36","view_button_5","XEM THÊM"
120,Text,"SHAPE1","view_button_6","XEM THÊM"
121,Text,"SECTION8","text_section8","HỘP MỪNG CƯỚI"
122,Text,"HEADLINE37","headline_37","HỘP MỪNG CƯỚI"
123,Text,"GROUP29","text_group29","HỘP MỪNG CƯỚI"
124,Image,"IMAGE30","image_30",""
125,Text,"BUTTON4","button_4","Tải ảnh QR"
126,Text,"BUTTON_TEXT4","button_4_2","Tải ảnh QR"
127,Text,"BUTTON5","button_5","Tải ảnh QR"
128,Text,"BUTTON_TEXT5","button_5_2","Copy STK"
129,Text,"HEADLINE39","headline_39","Copy STK"
130,Text,"GROUP30","groom_name_5","CHÚ RỂ"
131,Image,"IMAGE32","image_32",""
132,Text,"BUTTON6","button_6","Tải ảnh QR"
133,Text,"BUTTON_TEXT6","button_6_2","Tải ảnh QR"
134,Text,"BUTTON7","button_7","Tải ảnh QR"
135,Text,"BUTTON_TEXT7","button_7_2","Copy STK"
136,Text,"HEADLINE40","headline_40","Copy STK"
137,Image,"IMAGE31","image_31",""
138,Image,"IMAGE35","image_35",""
139,Text,"SECTION10","text_section10","BẠN SẼ ĐẾN CHỨ?"
140,Text,"HEADLINE41","headline_41","BẠN SẼ ĐẾN CHỨ?"
141,Text,"HEADLINE42","headline_42","BẠN SẼ ĐẾN CHỨ?"
142,Text,"PARAGRAPH2","event_year_4","Name of Quý Khách"
143,Text,"PARAGRAPH3","event_year_5","Name of Quý Khách"
144,Text,"PARAGRAPH4","text_4","Số điện thoại"
145,Text,"PARAGRAPH5","confirm_button","Xác nhận tham gia"
146,Text,"PARAGRAPH6","text_6","Bạn là khách mời của ai?"
147,Text,"687876a9227d8a0013a24b96","send_button","Gửi những lời chúc tốt đẹp nhất"
148,Text,"BUTTON8","send_button_2","GỬI ĐI"
149,Text,"BUTTON_TEXT8","send_button_3","GỬI ĐI"
150,Text,"FORM_ITEM2","send_button_4","GỬI ĐI"
151,Text,"FORM_ITEM3","text_form_item3","Lựa chọn"
152,Text,"FORM_ITEM4","text_form_item4","Lựa chọn"
153,Text,"FORM_ITEM5","bride_name_5","Khách mời Cô dâu"
154,Text,"FORM_ITEM6","text_form_item6",""
155,Text,"HEADLINE44","headline_44","Hẹn gặp bạn!"
156,Text,"GROUP44","text_group44","Hẹn gặp bạn!"
157,Text,"PARAGRAPH21","weekday","Bản quyền thuộc Aurora - Thiệp Cưới Online"
158,Image,"GALLERY1","gallery_1",""
159,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
160,Text,"mask0_427_34","text_mask0_427_34",""
161,Text,"mask1_427_34","text_mask1_427_34",""
162,Text,"mask2_427_34","text_mask2_427_34",""
163,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
164,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
165,Text,"SECTION1","and_text_5","Together withour familiesANH TÚDIỆU NHIand"
166,Text,"GROUP35","wedding_party_5","Trung Tâm Hội Nghị - Tiệc CướiGrand Palace142/18 Cộng Hoà, Phường 4,Quận Tân Bình, TP Hồ Chí MinhVào lúc: 18h00Chủ Nhật25︱09 ︱25Nhằm ngày 04 tháng 08 năm Ất TỵTRÂN TRỌNG KÍNH MỜIBạn + Người ThươngĐẾN ..."
167,Text,"GROUP31","invitation_text_5","TRÂN TRỌNG KÍNH MỜIBạn + Người ThươngĐẾN DỰ BỮA TIỆC CHUNG VUI CÙNG GIA ĐÌNH CHÚNG TÔI"
168,Text,"GROUP36","groom_family_5","Tiệc Cưới Nhà TraiTư Gia Nhà TraiẤp Bình Lạc, Xã Phú Thành,Tỉnh Đồng ThápVào lúc: 20h00Chủ Nhật25︱09 ︱25Nhằm ngày 04 tháng 08 năm Ất TỵTRÂN TRỌNG KÍNH MỜIBạn + Người ThươngĐẾN DỰ BỮA TIỆC CHUNG VUI CÙ..."
169,Text,"GROUP38","invitation_text_6","TRÂN TRỌNG KÍNH MỜIBạn + Người ThươngĐẾN DỰ BỮA TIỆC CHUNG VUI CÙNG GIA ĐÌNH CHÚNG TÔI"
170,Text,"BUTTON10","view_button_7","Xem chỉ đường"
171,Text,"BUTTON12","view_button_8","Xem chỉ đường"
172,Text,"GROUP7","bride_name_6","Cô dâuDIỆU NHICô dâu là người con gái dịu dàng, ấm áp nhưng cũng mạnh mẽ và độc lập. Ở cô luôn có sự tinh tế, yêu thương và biết quan tâm đến mọi người xung quanh. Trong ngày cưới, nụ cười của cô rạng..."
173,Text,"GROUP28","groom_name_6","Chú rểANH TÚChú rể là người đàn ông chín chắn, mạnh mẽ và đầy trách nhiệm. Anh mang trái tim ấm áp, luôn quan tâm và che chở cho người mình yêu. Trong ngày cưới, ánh mắt anh tràn đầy hạnh phúc và tự h..."
174,Text,"GROUP11","event_date_7","Ngày ấy, giữa muôn vàn con người, chúng ta chạm mặt nhau như một sự sắp đặt của định mệnh. Ánh mắt đầu tiên đã mở ra câu chuyện dài đầy yêu thương."
175,Text,"GROUP15","event_month_2","Những buổi hẹn nhẹ nhàng, tiếng cười, những lần nắm tay… đã viết nên từng trang kỷ niệm. Tình yêu lớn dần theo năm tháng, và chúng ta biết rằng mình thuộc về nhau."
176,Text,"GROUP14","event_date_8","Sau hành trình đầy yêu thương, hôm nay chúng ta chính thức gọi nhau là vợ chồng. Ngày vui này là khởi đầu cho một chặng đường mới, cùng nhau xây đắp hạnh phúc."
177,Text,"SECTION7","view_button_9","XEM THÊM"
178,Text,"GROUP43","bride_name_7","Name of Quý KháchSố điện thoạiXác nhận tham giaBạn là khách mời của ai?Gửi những lời chúc tốt đẹp nhấtGỬI ĐILựa chọnCó! Tôi sẽ đếnXin Lỗi! Tôi không đến đượcBạn là khách mời của ai?Khách mời Cô dâuKhá..."
179,Text,"GROUP24","event_year_6","Name of Quý KháchSố điện thoạiXác nhận tham giaBạn là khách mời của ai?Gửi những lời chúc tốt đẹp nhất"
180,Text,"FORM2","groom_name_7","GỬI ĐILựa chọnCó! Tôi sẽ đếnXin Lỗi! Tôi không đến đượcBạn là khách mời của ai?Khách mời Cô dâuKhách mời Chú rểKhách mời cả 2"
181,Text,"IMAGE9","text_image9","17h00"
182,Text,"IMAGE10","text_image10","17h30"
183,Text,"IMAGE11","text_image11","18h00"
184,Text,"IMAGE12","bride_name_8","Cô dâu"
185,Text,"IMAGE13","bride_name_9","Cô dâu là người con gái dịu dàng, ấm áp nhưng cũng mạnh mẽ và độc lập. Ở cô luôn có sự tinh tế, yêu thương và biết quan tâm đến mọi người xung quanh. Trong ngày cưới, nụ cười của cô rạng rỡ hơn bao gi..."
186,Text,"IMAGE14","groom_name_8","Chú rể"
187,Text,"IMAGE15","groom_name_9","Chú rể là người đàn ông chín chắn, mạnh mẽ và đầy trách nhiệm. Anh mang trái tim ấm áp, luôn quan tâm và che chở cho người mình yêu. Trong ngày cưới, ánh mắt anh tràn đầy hạnh phúc và tự hào, bởi hôm ..."
188,Text,"IMAGE19","event_date_9","Ngày ấy, giữa muôn vàn con người, chúng ta chạm mặt nhau như một sự sắp đặt của định mệnh. Ánh mắt đầu tiên đã mở ra câu chuyện dài đầy yêu thương."
189,Text,"IMAGE21","event_month_3","Những buổi hẹn nhẹ nhàng, tiếng cười, những lần nắm tay… đã viết nên từng trang kỷ niệm. Tình yêu lớn dần theo năm tháng, và chúng ta biết rằng mình thuộc về nhau."
190,Text,"IMAGE20","event_date_10","Sau hành trình đầy yêu thương, hôm nay chúng ta chính thức gọi nhau là vợ chồng. Ngày vui này là khởi đầu cho một chặng đường mới, cùng nhau xây đắp hạnh phúc."
191,Text,"BOX25","weekday_2","Bản quyền thuộc Aurora - Thiệp Cưới Online"
192,Image,"SECTION1","image_SECTION1",""
193,Image,"GROUP35","image_GROUP35",""
194,Image,"GROUP36","image_GROUP36",""
195,Image,"BOX6","image_BOX6",""
196,Image,"GROUP4","image_GROUP4",""
197,Image,"GROUP5","image_GROUP5",""
198,Image,"GROUP6","image_GROUP6",""
199,Image,"BOX8","image_BOX8",""
200,Image,"HEADLINE26","image_HEADLINE26",""
201,Image,"BOX9","image_BOX9",""
202,Image,"HEADLINE29","image_HEADLINE29",""
203,Image,"HEADLINE32","image_HEADLINE32",""
204,Image,"BOX10","image_BOX10",""
205,Image,"BOX12","image_BOX12",""
206,Image,"BOX11","image_BOX11",""
207,Image,"BOX13","image_BOX13",""
208,Image,"GROUP42","image_GROUP42",""
209,Image,"BOX14","image_BOX14",""
210,Image,"BOX17","image_BOX17",""
211,Image,"BOX18","image_BOX18",""
212,Image,"HEADLINE40","image_HEADLINE40",""
213,Image,"WbBeJVaQNu","image_WbBeJVaQNu",""
214,Gallery,"GALLERY1","gallery1",""
