STT,Loại,ID,Tên cột,Nội dung
126,Text,"BOX4","and_text_7","2023 - Thử Thách Và Gắn Kết"
127,Text,"HEADLINE44","and_text_8","2023 - Thử Thách Và Gắn Kết"
128,Text,"GROUP12","text_group12","2025 - Hạnh Phúc Viên Mãn"
129,Text,"HEADLINE42","headline_42","2025 - Hạnh Phúc Viên Mãn"
130,Text,"BOX5","text_box5","2025 - Hạnh Phúc Viên Mãn"
131,Text,"HEADLINE45","headline_45","2025 - Hạnh Phúc Viên Mãn"
132,Image,"IMAGE24","image_24",""
133,Image,"IMAGE13","image_13",""
134,Image,"IMAGE14","image_14",""
135,Image,"IMAGE19","image_19",""
136,Image,"IMAGE20","image_20",""
137,Image,"IMAGE21","image_21",""
138,Image,"IMAGE22","image_22",""
139,Text,"GROUP14","the_text_7","The"
140,Text,"HEADLINE48","the_text_8","The"
141,Text,"HEADLINE49","the_text_9","The"
142,Image,"IMAGE23","image_23",""
143,Text,"HEADLINE50","love_text_2","LOVE"
144,Text,"SECTION9","love_text_3","LOVE"
145,Image,"GALLERY1","gallery_1",""
146,Text,"PARAGRAPH18","dresscode_title","DRESS CODE"
147,Image,"IMAGE25","image_25",""
148,Text,"PARAGRAPH8","timeline_title","TIMELINE"
149,Text,"SHAPE4","text_shape4",""
150,Text,"PARAGRAPH16","text_16","12 : 00"
151,Text,"PARAGRAPH17","text_17","12 : 00"
152,Text,"PARAGRAPH14","text_14","12 : 00"
153,Text,"PARAGRAPH15","text_15","Chụp ảnh cùng"
154,Text,"PARAGRAPH12","text_12","11 : 30"
155,Text,"PARAGRAPH13","text_13","Khai tiệc"
156,Text,"PARAGRAPH10","text_10","11 : 00"
157,Text,"PARAGRAPH11","marriage_ceremony","Lễ Thành Hôn"
158,Text,"SECTION13","text_section13","10 : 30"
159,Image,"IMAGE32","image_32",""
160,Text,"HEADLINE66","headline_66","Hộp Mừng Cưới"
161,Text,"GROUP43","text_group43","Hộp Mừng Cưới"
162,Text,"GROUP46","and_text_9","Nhấn vào đây để lấy mã QR mừng cưới"
163,Image,"IMAGE34","image_34",""
164,Text,"HEADLINE70","and_text_10","Nhấn vào đây để lấy mã QR mừng cưới"
165,Text,"SECTION12","and_text_11","Nhấn vào đây để lấy mã QR mừng cưới"
166,Text,"HEADLINE57","event_date","Hãy xác nhận sự có mặt của bạn trước ngày 20.07.2025 để"
167,Text,"GROUP41","event_date_2","Hãy xác nhận sự có mặt của bạn trước ngày 20.07.2025 để"
168,Text,"FORM2","text_form2","chúng mình chuẩn bị đón một cách chu đáo nhất."
169,Text,"BUTTON6","confirm_button_5","Xác Nhận"
170,Text,"BUTTON_TEXT6","confirm_button_6","Xác Nhận"
171,Text,"FORM_ITEM2","confirm_button_7","Xác Nhận"
172,Text,"FORM_ITEM3","confirm_button_8","Xác nhận tham gia"
173,Text,"FORM_ITEM4","confirm_button_9","Xác nhận tham gia"
174,Text,"FORM_ITEM5","bride_name_3","Khách mời Cô dâu"
175,Text,"FORM_ITEM6","text_form_item6",""
176,Text,"HEADLINE56","headline_56","Số người tham dự"
177,Text,"HEADLINE58","headline_58","Số người tham dự"
178,Text,"GROUP62","text_group62","Thank you !"
179,Text,"PARAGRAPH28","weekday","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
180,Text,"SECTION_POPUP","weekday_2","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
181,Text,"POPUP1","text_popup1","Hộp mừng cưới"
182,Text,"HEADLINE59","headline_59","Hộp mừng cưới"
183,Text,"PARAGRAPH23","text_23","Hộp mừng cưới"
184,Text,"BUTTON13","button_13","Tải ảnh QR"
185,Text,"BUTTON_TEXT13","button_13_2","Tải ảnh QR"
186,Text,"BUTTON14","button_14","Tải ảnh QR"
187,Text,"BUTTON_TEXT14","button_14_2","Tải ảnh QR"
188,Text,"HEADLINE71","headline_71","Copy STK"
189,Image,"IMAGE35","image_35",""
190,Text,"BUTTON15","button_15","Tải ảnh QR"
191,Text,"BUTTON_TEXT15","button_15_2","Tải ảnh QR"
192,Text,"BUTTON16","button_16","Tải ảnh QR"
193,Text,"BUTTON_TEXT16","button_16_2","Tải ảnh QR"
194,Text,"HEADLINE72","headline_72","Copy STK"
195,Image,"IMAGE36","image_36",""
196,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
197,Text,"mask0_427_34","text_mask0_427_34",""
198,Text,"mask1_427_34","text_mask1_427_34",""
199,Text,"mask2_427_34","text_mask2_427_34",""
200,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
201,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
202,Text,"SECTION1","event_time","Minh QuyếtThùy Dung&11 Giờ - 20.07.2025Nhấn vào đây để mở phong bìAuroraChúc vợ chồng bạn mãi mãi hạnh phúc nhéBạn Dâu Rể"
203,Text,"GROUP57","bride_family_9","Tại : Tư Gia Nhà GáiThôn Phúc Trung, xã Nam Phúc Thăng,huyện Cẩm Xuyên, tỉnh Hà Tĩnh"
204,Text,"GROUP61","groom_family_12","Tại : Tư Gia Nhà TraiXóm 6, Thôn Xuân Trại 2, xã Nam Hưng,huyện Tiên Lãng, tỉnh Hải Phòng"
205,Text,"SECTION8","album_title","TheALBUMOFLOVE"
206,Text,"SECTION10","dresscode_title_2","DRESS CODE"
207,Text,"SECTION11","groom_name_5","TIMELINE12 : 00Chụp ảnh cùngCô Dâu & Chú Rể11 : 30Khai tiệc11 : 00Lễ Thành Hôn10 : 30Đón khách"
208,Text,"GROUP47","groom_name_6","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂUTải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
209,Text,"GROUP48","bride_name_4","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
210,Text,"GROUP49","bride_name_5","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
211,Text,"GROUP50","groom_name_7","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
212,Text,"GROUP51","groom_name_8","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
213,Text,"IMAGE6","and_text_12","Nhấn vào đây để mở phong bì"
214,Text,"IMAGE37","bride_family_10","Tiệc Cưới Nhà Gái"
215,Text,"IMAGE38","groom_family_13","Tiệc Cưới Nhà Trai"
216,Text,"IMAGE8","text_image8","WE WILL COME"
217,Text,"IMAGE9","save_text_4","SAVE"
218,Text,"IMAGE10","the_text_10","THE STORY"
219,Text,"IMAGE22","the_text_11","The"
220,Text,"IMAGE23","text_image23","OF"
221,Text,"IMAGE32","text_image32","Hộp Mừng Cưới"
222,Text,"IMAGE34","and_text_13","Nhấn vào đây để lấy mã QR mừng cưới"
223,Text,"IMAGE25","timeline_title_2","TIMELINE"
224,Text,"BOX19","weekday_3","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
225,Image,"SECTION1","image_SECTION1",""
226,Image,"GROUP44","image_GROUP44",""
227,Image,"GROUP45","image_GROUP45",""
228,Image,"GROUP54","image_GROUP54",""
229,Image,"GROUP58","image_GROUP58",""
230,Image,"SECTION3","image_SECTION3",""
231,Image,"GROUP42","image_GROUP42",""
232,Image,"SECTION2","image_SECTION2",""
233,Image,"SECTION4","image_SECTION4",""
234,Image,"SECTION6","image_SECTION6",""
235,Image,"HEADLINE33","image_HEADLINE33",""
236,Image,"GROUP15","image_GROUP15",""
237,Image,"SECTION8","image_SECTION8",""
238,Image,"HEADLINE49","image_HEADLINE49",""
239,Image,"SECTION11","image_SECTION11",""
240,Image,"SECTION13","image_SECTION13",""
241,Image,"GROUP46","image_GROUP46",""
242,Image,"HEADLINE71","image_HEADLINE71",""
243,Image,"HEADLINE72","image_HEADLINE72",""
244,Image,"KEsmhwIJeM","image_KEsmhwIJeM",""
245,Gallery,"GALLERY1","gallery1",""
