STT,Loại,ID,Tên cột,Nội dung
143,Text,"GROUP22","text_group22","#28.11.2021"
144,Text,"BOX12","text_box12","#28.11.2021"
145,Image,"IMAGE15","image_15",""
146,Text,"HEADLINE39","headline_39","#28.11.2021"
147,Text,"GROUP25","text_group25","#28.11.2021"
148,Text,"BOX13","text_box13","#28.11.2021"
149,Text,"HEADLINE40","headline_40","#28.12.2021"
150,Image,"IMAGE16","image_16",""
151,Text,"GROUP27","text_group27","#28.11.2024"
152,Text,"BOX14","text_box14","#28.11.2024"
153,Image,"IMAGE17","image_17",""
154,Text,"HEADLINE41","headline_41","#28.11.2024"
155,Text,"GROUP29","text_group29","#28.11.2024"
156,Text,"BOX15","text_box15","#28.11.2024"
157,Text,"HEADLINE42","headline_42","#20.10.2025"
158,Image,"IMAGE18","image_18",""
159,Text,"SECTION7","text_section7","OUR"
160,Text,"GROUP50","text_group50","OUR"
161,Text,"HEADLINE43","headline_43","OUR"
162,Image,"IMAGE23","image_23",""
163,Image,"IMAGE27","image_27",""
164,Image,"IMAGE29","image_29",""
165,Image,"IMAGE32","image_32",""
166,Text,"GROUP34","view_button_6","XEM THÊM"
167,Text,"HEADLINE44","view_button_7","XEM THÊM"
168,Text,"SHAPE1","view_button_8","XEM THÊM"
169,Image,"IMAGE19","image_19",""
170,Image,"IMAGE22","image_22",""
171,Image,"IMAGE30","image_30",""
172,Image,"IMAGE31","image_31",""
173,Text,"GROUP35","send_button","Gửi Lời Chúc"
174,Text,"FORM2","send_button_2","Gửi Lời Chúc"
175,Text,"687876a9227d8a0013a24b96","send_button_3","Gửi Lời Chúc"
176,Text,"BUTTON2","send_button_4","Gửi Lời Chúc"
177,Text,"BUTTON_TEXT2","send_button_5","Gửi Lời Chúc"
178,Text,"FORM_ITEM2","send_button_6","Gửi Lời Chúc"
179,Text,"FORM_ITEM3","text_form_item3",""
180,Text,"FORM_ITEM4","text_form_item4",""
181,Text,"FORM_ITEM5","text_form_item5","Có, tôi sẽ đến"
182,Text,"HEADLINE46","headline_46","Có, tôi sẽ đến"
183,Text,"HEADLINE47","headline_47","Tên của Quý khách*"
184,Text,"HEADLINE48","headline_48","Tên của Quý khách*"
185,Text,"HEADLINE49","headline_49","Số điện thoại"
186,Text,"GROUP45","text_group45","Quý khách sẽ tham dự chứ?"
187,Text,"HEADLINE50","headline_50","Quý khách sẽ tham dự chứ?"
188,Text,"PARAGRAPH5","text_5","BẠN SẼ ĐẾN CHỨ?"
189,Text,"SECTION9","text_section9","HỘP MỪNG CƯỚI"
190,Text,"HEADLINE60","headline_60","HỘP MỪNG CƯỚI"
191,Text,"GROUP48","text_group48","HỘP MỪNG CƯỚI"
192,Text,"BOX19","text_box19","HỘP MỪNG CƯỚI"
193,Text,"HEADLINE55","headline_55","HỘP MỪNG CƯỚI"
194,Image,"IMAGE34","image_34",""
195,Text,"HEADLINE56","bride_name_3","Tới cô dâu"
196,Text,"GROUP49","text_group49","Ngoc Anh"
197,Text,"BOX17","text_box17","Ngoc Anh"
198,Text,"HEADLINE51","groom_name","Tới chú rể"
199,Image,"IMAGE33","image_33",""
200,Text,"HEADLINE61","groom_name_2","Tới chú rể"
201,Text,"SECTION10","text_section10","Minh Khang"
202,Text,"GROUP47","text_group47","Minh Khang"
203,Image,"IMAGE39","image_39",""
204,Text,"HEADLINE67","headline_67","MINH KHANG &amp; NGỌC ÁNH"
205,Text,"HEADLINE68","headline_68","MINH KHANG &amp; NGỌC ÁNH"
206,Text,"GROUP53","text_group53","Thank you!"
207,Text,"PARAGRAPH6","weekday","Bản quyền thuộc Aurora - Thiệp Cưới Online"
208,Image,"GALLERY1","gallery_1",""
209,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
210,Text,"mask0_427_34","text_mask0_427_34",""
211,Text,"mask1_427_34","text_mask1_427_34",""
212,Text,"mask2_427_34","text_mask2_427_34",""
213,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
214,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
215,Text,"SECTION2","save_the_date_5","201025SAVE THE DATEFOR THE WEDDING OFMinh KhangNgoc Anh"
216,Text,"GROUP20","groom_name_3","Để gặp anh, em sẵn sàng trải qua mọi khó khăn, thậm chí quay ngược thời gian nhiều lần.Hạnh phúc của em là ở việc được chọn anh.Chú rể Minh Khang"
217,Text,"SECTION6","grandfather_name","CÂU CHUYỆN TÌNH YÊUTrên mọi hành trình, có thể là tình yêu, cuộc sống, công việc hay mối quan hệ, đều cần những điểm dừng để nghỉ ngơi. Đừng buộc bản thân phải tiếp tục hành trình giữa những cơn giông..."
218,Text,"SECTION8","send_button_7","Gửi Lời ChúcCó, tôi sẽ đếnXin lỗi, tôi bận mất rồiTên của Quý khách*Số điện thoạiGửi những lời chúc tốt đẹpQuý khách sẽ tham dự chứ?BẠN SẼ ĐẾN CHỨ?Đám cưới của chúng tôi sẽ trọn vẹn hơn khi có thêm lờ..."
219,Text,"IMAGE3","text_image3","20"
220,Text,"IMAGE10","text_image10","17h 30"
221,Text,"IMAGE8","text_image8","17h 00"
222,Text,"IMAGE9","text_image9","17h 15"
223,Text,"IMAGE15","text_image15","#28.11.2021"
224,Text,"IMAGE17","text_image17","#28.11.2024"
225,Text,"IMAGE34","text_image34","Ngoc Anh"
226,Text,"IMAGE33","text_image33","Minh Khang"
227,Image,"SECTION1","image_SECTION1",""
228,Image,"SECTION2","image_SECTION2",""
229,Image,"GROUP1","image_GROUP1",""
230,Image,"SECTION3","image_SECTION3",""
231,Image,"GROUP39","image_GROUP39",""
232,Image,"SECTION4","image_SECTION4",""
233,Image,"HEADLINE28","image_HEADLINE28",""
234,Image,"GROUP12","image_GROUP12",""
235,Image,"LINE9","image_LINE9",""
236,Image,"GROUP8","image_GROUP8",""
237,Image,"GROUP15","image_GROUP15",""
238,Image,"GROUP18","image_GROUP18",""
239,Image,"PARAGRAPH2","image_PARAGRAPH2",""
240,Image,"SECTION6","image_SECTION6",""
241,Image,"GROUP22","image_GROUP22",""
242,Image,"HEADLINE40","image_HEADLINE40",""
243,Image,"GROUP27","image_GROUP27",""
244,Image,"HEADLINE42","image_HEADLINE42",""
245,Image,"HEADLINE43","image_HEADLINE43",""
246,Image,"HEADLINE55","image_HEADLINE55",""
247,Image,"HEADLINE51","image_HEADLINE51",""
248,Image,"SECTION10","image_SECTION10",""
249,Image,"HMjdNtrcbL","image_HMjdNtrcbL",""
250,Gallery,"GALLERY1","gallery1",""
