STT,Loại,ID,Tên cột,Nội dung
159,Text,"HEADLINE81","headline_81","11:00 AM"
160,Text,"GROUP17","text_group17","ĐÓN KHÁCH"
161,Image,"IMAGE10","image_10",""
162,Text,"HEADLINE82","headline_82","11:30 AM"
163,Text,"HEADLINE83","headline_83","11:30 AM"
164,Text,"HEADLINE84","wedding_ceremony","LỄ CƯỚI"
165,Image,"IMAGE11","image_11",""
166,Text,"GROUP18","bride_name","Cô dâu"
167,Image,"IMAGE12","image_12",""
168,Text,"HEADLINE85","bride_name_2","Cô dâu"
169,Text,"HEADLINE86","bride_name_3","Cô dâu"
170,Text,"GROUP19","bride_name_4","Cô dâu"
171,Image,"IMAGE13","image_13",""
172,Text,"HEADLINE87","headline_87","Đức Khánh"
173,Text,"HEADLINE88","headline_88","Đức Khánh"
174,Text,"HEADLINE101","headline_101","Đức Khánh"
175,Text,"HEADLINE102","grandfather_name_4","""Em yêu, suốt thời gian qua, em đã luôn là nguồn cảm hứng lớn nhất của anh. Yêu em, anh đã trở thành một người đàn ông tốt hơn. Hôm nay, khi hai ta chính thức về chung một nhà, anh muốn nói rằng, anh ..."
176,Text,"PARAGRAPH33","album_title","Album ảnh của chúng tôi!"
177,Image,"IMAGE16","image_16",""
178,Image,"IMAGE19","image_19",""
179,Image,"IMAGE20","image_20",""
180,Image,"IMAGE21","image_21",""
181,Image,"IMAGE22","image_22",""
182,Image,"IMAGE23","image_23",""
183,Image,"IMAGE24","image_24",""
184,Text,"GROUP21","view_button_7","XEM THÊM"
185,Text,"HEADLINE98","view_button_8","XEM THÊM"
186,Text,"SHAPE9","view_button_9","XEM THÊM"
187,Text,"SECTION6","text_section6","BẠN SẼ ĐẾN CHỨ?"
188,Text,"HEADLINE92","headline_92","BẠN SẼ ĐẾN CHỨ?"
189,Text,"HEADLINE93","headline_93","BẠN SẼ ĐẾN CHỨ?"
190,Text,"FORM2","text_form2","Đám cưới của chúng tôi sẽ trọn vẹn với sự hiện diện của Quý Khách."
191,Text,"687876a9227d8a0013a24b96","grandfather_name_5","Vui lòng xác nhận thông tin dưới đây để gia đình"
192,Text,"BUTTON3","confirm_button","Xác Nhận"
193,Text,"BUTTON_TEXT3","confirm_button_2","Xác Nhận"
194,Text,"FORM_ITEM2","confirm_button_3","Xác Nhận"
195,Text,"FORM_ITEM3","confirm_button_4","Xác nhận tham gia"
196,Text,"FORM_ITEM4","confirm_button_5","Xác nhận tham gia"
197,Text,"FORM_ITEM5","bride_name_5","Khách mời Cô dâu"
198,Text,"FORM_ITEM6","text_form_item6",""
199,Text,"FORM_ITEM7","text_form_item7",""
200,Text,"HEADLINE95","headline_95","Số người tham dự"
201,Text,"SECTION10","text_section10","Số người tham dự"
202,Text,"GROUP37","text_group37","Số người tham dự"
203,Image,"IMAGE31","image_31",""
204,Text,"HEADLINE121","headline_121","ĐỨC KHÁNH &amp; HẢI NGỌC"
205,Text,"HEADLINE122","headline_122","ĐỨC KHÁNH &amp; HẢI NGỌC"
206,Text,"GROUP38","text_group38","Thank you!"
207,Text,"PARAGRAPH50","weekday","Bản quyền thuộc Aurora - Thiệp Cưới Online"
208,Image,"GALLERY1","gallery_1",""
209,Text,"POPUP2","and_text_4","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
210,Text,"HEADLINE99","and_text_5","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
211,Text,"HEADLINE100","and_text_6","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
212,Text,"POPUP3","text_popup3","Thank You"
213,Text,"HEADLINE104","headline_104","Thank You"
214,Text,"PARAGRAPH35","text_35","Hộp mừng cưới"
215,Text,"GROUP24","text_group24","Hộp mừng cưới"
216,Text,"GROUP25","text_group25","Vợ chồng xin cảm ơn tất cả tình cảm của mọi người ạ ♥"
217,Text,"BOX8","text_box8","Vợ chồng xin cảm ơn tất cả tình cảm của mọi người ạ ♥"
218,Text,"HEADLINE105","headline_105","MỪNG CƯỚI ĐẾN"
219,Text,"BUTTON7","button_7","MỪNG CƯỚI ĐẾN"
220,Text,"BUTTON_TEXT7","button_7_2","MỪNG CƯỚI ĐẾN"
221,Text,"BUTTON8","button_8","Tải ảnh QR"
222,Text,"BUTTON_TEXT8","button_8_2","Tải ảnh QR"
223,Image,"IMAGE26","image_26",""
224,Text,"BUTTON9","button_9","Tải ảnh QR"
225,Text,"BUTTON_TEXT9","button_9_2","Tải ảnh QR"
226,Text,"BUTTON10","button_10","Tải ảnh QR"
227,Text,"BUTTON_TEXT10","button_10_2","Tải ảnh QR"
228,Text,"HEADLINE110","headline_110","Copy STK"
229,Image,"IMAGE27","image_27",""
230,Text,"BUTTON11","button_11","Tải ảnh QR"
231,Text,"BUTTON_TEXT11","button_11_2","Tải ảnh QR"
232,Text,"BUTTON12","button_12","Tải ảnh QR"
233,Text,"BUTTON_TEXT12","button_12_2","Tải ảnh QR"
234,Text,"HEADLINE113","headline_113","Copy STK"
235,Image,"IMAGE28","image_28",""
236,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
237,Text,"mask0_427_34","text_mask0_427_34",""
238,Text,"mask1_427_34","text_mask1_427_34",""
239,Text,"mask2_427_34","text_mask2_427_34",""
240,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
241,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
242,Text,"SECTION5","groom_name","Cô dâuHải NgọcĐức KhánhChú rể""Ai bảo con gái lấy chồng là đau khổ? Hôm nay, em chính thức được cấp phép làm việc dũng mãnh đời rồi đấy! Cảm ơn anh đã đồng ý 'kết án' em. Em hứa sẽ luôn mang đến cho an..."
243,Text,"SECTION7","album_title_2","Album ảnh của chúng tôi!XEM THÊM"
244,Text,"SECTION_POPUP","groom_name_2","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!Thank YouHộp mừng cướiVợ chồng xin cảm ơn tất cả tình cảm của mọi người ạ ♥MỪNG CƯỚI ĐẾNCHÚ RỂTải ảnh QRCopy ST..."
245,Text,"GROUP26","groom_name_3","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂUTải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
246,Text,"GROUP27","bride_name_6","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
247,Text,"GROUP28","bride_name_7","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCÔ DÂU"
248,Text,"GROUP29","groom_name_4","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
249,Text,"GROUP30","groom_name_5","Tải ảnh QRCopy STKMỪNG CƯỚI ĐẾNCHÚ RỂ"
250,Text,"IMAGE3","save_text_4","SAVE"
251,Text,"IMAGE6","text_image6","HUGS"
252,Text,"IMAGE12","bride_name_8","Cô dâu"
253,Text,"IMAGE13","text_image13","Đức Khánh"
254,Text,"IMAGE29","event_date_20","10:00 Thứ 4, ngày 14/05/2025"
255,Text,"IMAGE30","event_date_21","11:00 Thứ 5, ngày 15/05/2025"
256,Text,"BOX18","weekday_2","Bản quyền thuộc Aurora - Thiệp Cưới Online"
257,Image,"SECTION1","image_SECTION1",""
258,Image,"LINE14","image_LINE14",""
259,Image,"LINE15","image_LINE15",""
260,Image,"SECTION3","image_SECTION3",""
261,Image,"BOX4","image_BOX4",""
262,Image,"GROUP16","image_GROUP16",""
263,Image,"GROUP17","image_GROUP17",""
264,Image,"HEADLINE84","image_HEADLINE84",""
265,Image,"SECTION5","image_SECTION5",""
266,Image,"GROUP18","image_GROUP18",""
267,Image,"GROUP19","image_GROUP19",""
268,Image,"PARAGRAPH33","image_PARAGRAPH33",""
269,Image,"SECTION10","image_SECTION10",""
270,Image,"BUTTON_TEXT8","image_BUTTON_TEXT8",""
271,Image,"HEADLINE110","image_HEADLINE110",""
272,Image,"HEADLINE113","image_HEADLINE113",""
273,Image,"PGFXwvUYWz","image_PGFXwvUYWz",""
274,Gallery,"GALLERY1","gallery1",""
