STT,Loại,ID,Tên cột,Nội dung
162,Text,"PARAGRAPH23","event_month_5","Những buổi hẹn nhẹ nhàng, tiếng cười, những lần nắm tay… đã viết nên từng trang kỷ niệm. Tình yêu lớn dần theo năm tháng, và chúng ta biết rằng mình thuộc về nhau."
163,Text,"PARAGRAPH24","event_month_6","Những buổi hẹn nhẹ nhàng, tiếng cười, những lần nắm tay… đã viết nên từng trang kỷ niệm. Tình yêu lớn dần theo năm tháng, và chúng ta biết rằng mình thuộc về nhau."
164,Text,"PARAGRAPH26","text_26","Hẹn hò"
165,Image,"IMAGE26","image_26",""
166,Text,"PARAGRAPH27","text_27","19.10.2025"
167,Text,"PARAGRAPH28","text_28","19.10.2025"
168,Text,"PARAGRAPH29","event_date_7","Sau hành trình đầy yêu thương, hôm nay chúng ta chính thức gọi nhau là vợ chồng. Ngày vui này là khởi đầu cho một chặng đường mới, cùng nhau xây đắp hạnh phúc."
169,Text,"PARAGRAPH30","text_30","KHOẢNH KHẮC NGỌT NGÀO"
170,Image,"IMAGE27","image_27",""
171,Image,"IMAGE28","image_28",""
172,Image,"IMAGE29","image_29",""
173,Image,"IMAGE30","image_30",""
174,Image,"IMAGE31","image_31",""
175,Image,"IMAGE32","image_32",""
176,Image,"IMAGE36","image_36",""
177,Image,"IMAGE37","image_37",""
178,Image,"IMAGE38","image_38",""
179,Text,"GROUP24","view_button_7","XEM THÊM"
180,Text,"HEADLINE61","view_button_8","XEM THÊM"
181,Text,"SHAPE2","view_button_9","XEM THÊM"
182,Text,"SECTION13","text_section13","HỘP MỪNG CƯỚI"
183,Text,"HEADLINE77","headline_77","HỘP MỪNG CƯỚI"
184,Text,"PARAGRAPH49","text_49","HỘP MỪNG CƯỚI"
185,Text,"BOX14","and_text_2","Thật vui vì được gặp và đón tiếp các bạn trong một dịp đặc biệt như đám cưới của chúng tôi!♥"
186,Text,"HEADLINE78","and_text_3","Thật vui vì được gặp và đón tiếp các bạn trong một dịp đặc biệt như đám cưới của chúng tôi!♥"
187,Text,"HEADLINE79","groom_name_4","Tới chú rể"
188,Text,"BOX15","text_box15","Doan Nhat Vu"
189,Text,"HEADLINE80","headline_80","Doan Nhat Vu"
190,Text,"HEADLINE81","bride_name_4","Tới cô dâu"
191,Image,"IMAGE44","image_44",""
192,Image,"IMAGE45","image_45",""
193,Text,"GROUP27","send_button","Gửi Lời Chúc"
194,Text,"FORM2","send_button_2","Gửi Lời Chúc"
195,Text,"687876a9227d8a0013a24b96","send_button_3","Gửi Lời Chúc"
196,Text,"BUTTON2","send_button_4","Gửi Lời Chúc"
197,Text,"BUTTON_TEXT2","send_button_5","Gửi Lời Chúc"
198,Text,"FORM_ITEM2","send_button_6","Gửi Lời Chúc"
199,Text,"FORM_ITEM3","text_form_item3",""
200,Text,"FORM_ITEM4","text_form_item4",""
201,Text,"FORM_ITEM5","text_form_item5","Có, tôi sẽ đến"
202,Text,"HEADLINE68","headline_68","Có, tôi sẽ đến"
203,Text,"HEADLINE69","headline_69","Tên của Quý khách*"
204,Text,"HEADLINE70","headline_70","Tên của Quý khách*"
205,Text,"HEADLINE71","headline_71","Số điện thoại"
206,Text,"GROUP46","send_button_7","Gửi những lời chúc tốt đẹp"
207,Text,"HEADLINE72","headline_72","Quý khách sẽ tham dự chứ?"
208,Text,"PARAGRAPH32","text_32","BẠN SẼ ĐẾN CHỨ?"
209,Text,"GROUP30","weekday_11","Nhất Vũ &amp; Thu Minh"
210,Image,"IMAGE43","image_43",""
211,Text,"BOX12","weekday_12","Nhất Vũ &amp; Thu Minh"
212,Text,"HEADLINE75","weekday_13","Nhất Vũ &amp; Thu Minh"
213,Text,"HEADLINE76","weekday_14","Nhất Vũ &amp; Thu Minh"
214,Text,"GROUP50","text_group50","- Thank You!!! -&nbsp;"
215,Text,"PARAGRAPH38","weekday_15","Bản quyền thuộc Aurora - Thiệp Cưới Online"
216,Image,"GALLERY1","gallery_1",""
217,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
218,Text,"mask0_427_34","text_mask0_427_34",""
219,Text,"mask1_427_34","text_mask1_427_34",""
220,Text,"mask2_427_34","text_mask2_427_34",""
221,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
222,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
223,Text,"SECTION1","save_text_4","102519SAVE |THE| DATEWEDDINGinvitation"
224,Text,"GROUP40","save_text_5","102519SAVE |THE| DATE"
225,Text,"GROUP52","marriage_ceremony_2","TRÂN TRỌNG KÍNH MỜIQuý KháchĐẾN DỰ LỄ THÀNH HÔN CỦA GIA ĐÌNH CHÚNG TÔI!"
226,Text,"GROUP1","event_time_8","VÀO 10 GIỜ 45THỨ BẢY"
227,Text,"GROUP56","event_time_9","VÀO 10 GIỜ 45THỨ BẢY"
228,Text,"GROUP42","event_date_8","00083245NgàyGiờPhútGiâyUntil we officially become Mr. & Mrs.WeddingCountdown"
229,Text,"SECTION4","bride_name_5","VỀ CHÚNG TÔIVề cô dâuTHU MINHNàng là một cô gái dịu dàng, giàu tình cảm và luôn mang trong mình nụ cười tươi ấm áp. Với trái tim chân thành, cô không chỉ là người con hiếu thảo, người bạn tận tâm, mà ..."
230,Text,"GROUP41","text_group41","VỀ CHÚNG TÔI"
231,Text,"GROUP11","text_group11","VỀ CHÚNG TÔI"
232,Text,"GROUP12","bride_name_6","Về cô dâuTHU MINHNàng là một cô gái dịu dàng, giàu tình cảm và luôn mang trong mình nụ cười tươi ấm áp. Với trái tim chân thành, cô không chỉ là người con hiếu thảo, người bạn tận tâm, mà còn là người..."
233,Text,"GROUP13","groom_name_5","Về chú rểNHẤT VŨNgười ta nói cưới vợ là chọn bạn đồng hành cả đời. Anh thì tin rằng mình chẳng chọn, mà là được trao một món quà vô giá – đó chính là em. Anh hứa sẽ không để em một mình trong bất kỳ c..."
234,Text,"SECTION5","event_date_9","CHẶNG ĐƯỜNGcủa chúng tôi20.05.2019Ngày ấy, giữa muôn vàn con người, chúng ta chạm mặt nhau như một sự sắp đặt của định mệnh. Ánh mắt đầu tiên đã mở ra câu chuyện dài đầy yêu thương.Lần đầu gặp nhauNhữ..."
235,Text,"GROUP43","text_group43","CHẶNG ĐƯỜNGcủa chúng tôi"
236,Text,"GROUP16","event_date_10","20.05.2019Ngày ấy, giữa muôn vàn con người, chúng ta chạm mặt nhau như một sự sắp đặt của định mệnh. Ánh mắt đầu tiên đã mở ra câu chuyện dài đầy yêu thương.Lần đầu gặp nhau"
237,Text,"GROUP18","event_month_7","Những buổi hẹn nhẹ nhàng, tiếng cười, những lần nắm tay… đã viết nên từng trang kỷ niệm. Tình yêu lớn dần theo năm tháng, và chúng ta biết rằng mình thuộc về nhau.Hẹn hò18.12.2024"
238,Text,"GROUP17","marriage_ceremony_3","19.10.2025Sau hành trình đầy yêu thương, hôm nay chúng ta chính thức gọi nhau là vợ chồng. Ngày vui này là khởi đầu cho một chặng đường mới, cùng nhau xây đắp hạnh phúc.Lễ thành hôn"
239,Text,"SECTION6","view_button_10","KHOẢNH KHẮC NGỌT NGÀOXEM THÊM"
240,Text,"GROUP44","view_button_11","KHOẢNH KHẮC NGỌT NGÀOXEM THÊM"
241,Text,"GROUP19","text_group19","KHOẢNH KHẮC NGỌT NGÀO"
242,Text,"SECTION9","send_button_8","Gửi Lời ChúcCó, tôi sẽ đếnXin lỗi, tôi bận mất rồiTên của Quý khách*Số điện thoạiGửi những lời chúc tốt đẹpQuý khách sẽ tham dự chứ?BẠN SẼ ĐẾN CHỨ?Chúng tôi rất chờ đón sự kiện trọng đại này của cuộc ..."
243,Text,"SECTION12","weekday_16","Nhất Vũ & Thu Minh- Thank You!!! -Bản quyền thuộc Aurora - Thiệp Cưới Online"
244,Text,"IMAGE3","text_image3","10"
245,Text,"IMAGE8","event_month_8","Tháng 10 - 2025"
246,Text,"IMAGE9","text_image9","Đón khách"
247,Text,"IMAGE10","text_image10","Tiệc rượu"
248,Text,"IMAGE11","text_image11","Chụp ảnh"
249,Text,"IMAGE12","wedding_ceremony_3","Lễ cưới"
250,Text,"IMAGE13","text_image13","Khai tiệc"
251,Text,"IMAGE7","text_image7","ĐOÀN NHẤT VŨ"
252,Text,"LINE3","event_time_10","VÀO 10 GIỜ 45"
253,Text,"LINE18","event_time_11","VÀO 10 GIỜ 45"
254,Text,"LINE11","bride_name_7","Về cô dâu"
255,Text,"IMAGE24","text_image24","20.05.2019"
256,Text,"IMAGE25","event_month_9","Những buổi hẹn nhẹ nhàng, tiếng cười, những lần nắm tay… đã viết nên từng trang kỷ niệm. Tình yêu lớn dần theo năm tháng, và chúng ta biết rằng mình thuộc về nhau."
257,Text,"LINE13","text_line13","18.12.2024"
258,Text,"IMAGE26","text_image26","19.10.2025"
259,Image,"GROUP40","image_GROUP40",""
260,Image,"HEADLINE6","image_HEADLINE6",""
261,Image,"GROUP33","image_GROUP33",""
262,Image,"LINE1","image_LINE1",""
263,Image,"HEADLINE49","image_HEADLINE49",""
264,Image,"LINE5","image_LINE5",""
265,Image,"HEADLINE51","image_HEADLINE51",""
266,Image,"LINE6","image_LINE6",""
267,Image,"HEADLINE53","image_HEADLINE53",""
268,Image,"LINE7","image_LINE7",""
269,Image,"HEADLINE55","image_HEADLINE55",""
270,Image,"LINE8","image_LINE8",""
271,Image,"HEADLINE57","image_HEADLINE57",""
272,Image,"LINE9","image_LINE9",""
273,Image,"HEADLINE59","image_HEADLINE59",""
274,Image,"GROUP11","image_GROUP11",""
275,Image,"GROUP16","image_GROUP16",""
276,Image,"GROUP18","image_GROUP18",""
277,Image,"GROUP17","image_GROUP17",""
278,Image,"GROUP19","image_GROUP19",""
279,Image,"HEADLINE81","image_HEADLINE81",""
280,Image,"SECTION12","image_SECTION12",""
281,Image,"pAlJswUNus","image_pAlJswUNus",""
282,Gallery,"GALLERY1","gallery1",""
