STT,Loại,ID,Tên cột,Nội dung
137,Text,"687876a9227d8a0013a24b96","send_button_3","Gửi đi"
138,Text,"BUTTON3","send_button_4","Gửi đi"
139,Text,"BUTTON_TEXT3","send_button_5","Gửi đi"
140,Text,"FORM_ITEM3","send_button_6","Gửi đi"
141,Text,"FORM_ITEM4","text_form_item4","Mình sẽ đến"
142,Text,"FORM_ITEM5","text_form_item5","Xin lỗi, mình bận mất rồi"
143,Text,"FORM_ITEM6","vu_quy_ceremony_3","Lễ Vu Quy"
144,Text,"FORM_ITEM7","bride_name","Bạn Cô Dâu"
145,Text,"PARAGRAPH11","text_11","Họ Tên:"
146,Text,"PARAGRAPH12","text_12","Họ Tên:"
147,Text,"PARAGRAPH13","text_13","Họ Tên:"
148,Text,"PARAGRAPH14","text_14","Bạn sẽ đến chứ?"
149,Text,"PARAGRAPH15","text_15","Bạn sẽ tham dự bữa tiệc nào?"
150,Image,"IMAGE33","image_33",""
151,Text,"SECTION8","text_section8","Hộp Mừng Cưới"
152,Image,"IMAGE25","image_25",""
153,Text,"GROUP40","text_group40","Hộp Mừng Cưới"
154,Text,"HEADLINE55","headline_55","Hộp Mừng Cưới"
155,Text,"HEADLINE56","headline_56","Hộp Mừng Cưới"
156,Text,"GROUP30","groom_name","Gửi quà mừng đến Cô Dâu &amp; Chú Rể tại địa chỉ này!"
157,Text,"GROUP29","groom_name_2","Gửi quà mừng đến Cô Dâu &amp; Chú Rể tại địa chỉ này!"
158,Text,"PARAGRAPH16","bride_name_2","CÔ DÂU"
159,Text,"PARAGRAPH17","bride_name_3","CÔ DÂU"
160,Text,"PARAGRAPH18","text_18","- Tên tài khoản:"
161,Text,"PARAGRAPH19","text_19","- STK: 0123456789"
162,Text,"BOX11","text_box11","- Tên ngân hàng:"
163,Text,"GROUP41","text_group41","MB Bank"
164,Image,"IMAGE26","image_26",""
165,Text,"BOX12","text_box12","Minh Khang &amp; Bảo Ngọc"
166,Text,"HEADLINE57","headline_57","Minh Khang &amp; Bảo Ngọc"
167,Text,"HEADLINE58","headline_58","Minh Khang &amp; Bảo Ngọc"
168,Text,"HEADLINE59","headline_59","- Happy Wedding -&nbsp;"
169,Text,"HEADLINE74","headline_74","Thanks You!!!"
170,Text,"GROUP51","groom_name_3","CHÚ RỂ"
171,Text,"GROUP52","groom_name_4","CHÚ RỂ"
172,Text,"PARAGRAPH27","groom_name_5","CHÚ RỂ"
173,Text,"PARAGRAPH28","groom_name_6","CHÚ RỂ"
174,Text,"PARAGRAPH29","text_29","- Tên tài khoản:"
175,Text,"PARAGRAPH30","text_30","- STK: 0123456789"
176,Text,"BOX22","text_box22","- Tên ngân hàng:"
177,Text,"PARAGRAPH31","weekday","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
178,Text,"SECTION_POPUP","weekday_2","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
179,Text,"POPUP1","and_text_2","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
180,Text,"HEADLINE60","and_text_3","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
181,Text,"HEADLINE61","and_text_4","Cảm ơn bạn đã phản hồi cho vợ chồng mình nhé. Chúc bạn và gia đình thật nhiều sức khỏe !!"
182,Text,"backdrop-popup","text_backdrop-popup","Thank You"
183,Text,"backdrop-dropbox","text_backdrop-dropbox","Thank You"
184,Text,"lightbox-screen","text_lightbox-screen","Thank You"
185,Text,"eJOY__extension_ai_adv_root","text_ejoy__extension_ai_adv_root",""
186,Text,"mask0_427_34","text_mask0_427_34",""
187,Text,"mask1_427_34","text_mask1_427_34",""
188,Text,"mask2_427_34","text_mask2_427_34",""
189,Text,"eJOY__extension_root","text_ejoy__extension_root","0 / 10"
190,Text,"eJOY__extension_shadow","text_ejoy__extension_shadow",""
191,Text,"GROUP10","text_group10","Chủ Nhật"
192,Text,"GROUP11","text_group11","2025"
193,Text,"GROUP27","groom_name_7","Gửi điMình sẽ đếnMình có thể đếnXin lỗi, mình bận mất rồiTiệc Cưới Nhà GáiTiệc Cưới Nhà TraiLễ Thành HônLễ Vu QuyBạn Cô DâuBạn Cô DâuBạn Chú RểBạn Dâu RểHọ Tên:Bạn sẽ đến chứ?Bạn sẽ tham dự bữa tiệc n..."
194,Text,"GROUP53","weekday_3","Bản quyền thuộc AuroraWedding - Thiệp Cưới Online"
195,Text,"IMAGE37","text_image37","Minh Khang &amp; Bảo Ngọc"
196,Text,"IMAGE7","groom_family_7","Nhà Trai"
197,Text,"LINE2","text_line2","08"
198,Text,"LINE4","event_date_5","( Tức ngày 13 tháng 05 năm Ất Tỵ )"
199,Image,"SECTION1","image_SECTION1",""
200,Image,"HEADLINE5","image_HEADLINE5",""
201,Image,"GROUP43","image_GROUP43",""
202,Image,"SECTION2","image_SECTION2",""
203,Image,"GROUP34","image_GROUP34",""
204,Image,"GROUP2","image_GROUP2",""
205,Image,"GROUP35","image_GROUP35",""
206,Image,"GROUP3","image_GROUP3",""
207,Image,"HEADLINE13","image_HEADLINE13",""
208,Image,"GROUP47","image_GROUP47",""
209,Image,"SECTION3","image_SECTION3",""
210,Image,"BOX21","image_BOX21",""
211,Image,"SECTION5","image_SECTION5",""
212,Image,"GROUP20","image_GROUP20",""
213,Image,"GROUP38","image_GROUP38",""
214,Image,"GROUP22","image_GROUP22",""
215,Image,"PARAGRAPH15","image_PARAGRAPH15",""
216,Image,"SECTION8","image_SECTION8",""
217,Image,"BOX11","image_BOX11",""
218,Image,"pwRkrmVPrK","image_pwRkrmVPrK",""
219,Gallery,"GALLERY1","gallery1",""
